uuid	text	llm_text
3a8779a4-e09f-4f90-a6d1-54bc8783c38d	天猫精灵来份鸡松茸老母鸡汤吧	天猫精灵来份鸡枞菌老母鸡汤吧
a8ed4f28-9d0b-4946-9081-0f9b25e18f06	天猫精灵帮我搞一下章鱼歌的声音	天猫精灵帮我搞一下张宇歌的声音
a5b044b8-372d-4074-bee6-419801b438ec	天猫精灵重来我就特别爱听歌	天猫精灵从来我就特别爱听歌
382a5d89-b45c-4da1-b4cf-5f7317d4dfb7	天猫精灵三百加三百等于八百	天猫精灵三百加三百等于六百
2ebf7435-2214-4b8e-b9ae-32ccef14b656	引你循环带鱼养生秘诀	引领循环带鱼养生秘诀
be4df1c2-a76d-4065-80c4-15dd56ca4b97	天猫精灵你播放个小白兔	天猫精灵你播放个小拜拜
4ab4d45b-0144-4e9e-af31-80c9b9ffe343	天猫精灵声音搞到百分之三十	天猫精灵声音调到百分之三十
f1566ff7-45cb-49ab-a88c-a8308ddce176	天猫精灵播放三十年前三十年后演唱的津卫	天猫精灵播放三十年前三十年后演唱的金卫
1baf9942-1fcd-49b7-91ba-1d0e9038b308	天猫精灵放一首若是圆月亮还没来	天猫精灵放一首若是原月亮还没来
8c6d96fa-57b6-43fa-baac-822dfcc696cb	我要唱晨熙的你不再属于我	我要唱陈瑞的你不再属于我
20e5194d-47b8-4703-9cdb-3c1bb3e8b0e6	天猫精灵播放安全警长啦咘啦哆	天猫精灵播放安全警长拉布拉多
4b508017-bbca-4e5a-abb8-6d8815e91c0e	天猫精灵我我要我要听周深的反深代词	天猫精灵我我要我要听周深的化身博士
e19cc4ab-28b8-41ec-aa37-d3df165cd0ff	天猫精灵要英文粑巴巴巴巴巴	天猫精灵要英文爸爸爸爸爸爸
305885d7-bf91-47f0-8c24-5e1c5c676f99	我想听郭静的三生友幸	我想听郭静的三生有幸
213514e6-18c1-4c72-a89c-10f7cb21e89c	胸部甲板训练器的初学者指南	胸部夹板训练器的初学者指南
519772a2-0816-47a1-a4b6-a6a48667ea09	我想看何总生日	我想看何炅生日
6fc71d39-e323-41e0-9657-ea21bd18842e	天猫精灵播放金蛋蛋与荷包蛋	天猫精灵播放金蛋蛋与银蛋蛋
5c3d4b7f-ea18-47fc-ae87-ac9176a28a95	天猫精灵打开主卧的电视盒置	天猫精灵打开主卧的电视盒子
83e6a063-9a8e-4be5-b85e-fb4a97cdd298	天猫精灵要碗银耳枸杞养身粥吧	天猫精灵要碗银耳枸杞养生粥吧
0b80ce71-67ec-4470-8177-b488da8ff56e	天猫精灵我给你取外号了你叫天猫鬼鬼	天猫精灵我给你取外号了你叫天猫乖乖
417bfa34-d494-4ebf-8993-82d92781eab4	天猫精灵我要听植物爆笑故事	天猫精灵我要听植物大战僵尸
dda2ef3c-b381-40be-8021-1e7f30f043d5	天猫精灵我要听三闪着火	天猫精灵我要听三扇着火
516ceab8-15ad-4daa-b2f6-85e556ae0c72	天猫精灵就是你忘了吗我们以前在饭店开开的时候有一位有	天猫精灵就是你忘了吗我们以前在饭店开业的时候有一位有
a0333b58-2e7b-4eeb-9770-5465651a7f14	我要唱潘倩茜的相思误	我要唱潘倩倩的相思误
523cc2ba-623d-42f7-8a5b-6d27d592b1e0	天猫精灵春与之具学的意思是什么	天猫精灵春与之俱学的意思是什么
b718054c-a0c2-4979-a9ae-931c26d2cf54	我要唱耳朵便利店的这个星期无聊测饼	我要唱耳朵便利店的这个星期无聊侧饼
cb4851b2-ad38-4e6e-8ce3-aed779dcaef1	天猫精灵要一碗热乎乎的红枣红糖养身粥	天猫精灵要一碗热乎乎的红枣红糖养生粥
9c44c248-4e67-4f79-b393-afa3b9ee1323	播放王俊凯谭诗声	播放王俊凯弹指声
b28a471b-bd2b-4510-ae78-6565a7239c3a	我要唱杨志华的等待风花雪月的洗里	我要唱杨志华的等待风花雪月的夜里
bd019a42-2040-4f3a-b6f0-131e37b98acb	我要唱千耸烟的如果有下辈子绝不爱你	我要唱千颂烟的如果有下辈子绝不爱你
d247b063-d30e-487a-a1b8-130027ec37d3	天猫精灵退出儿童模式要爸我就不客气	天猫精灵退出儿童模式要吧我就不客气
feec25ce-bb19-4a0c-a155-703716fbc7ba	天猫精灵给我唱二人转魏三唱的包公推行	天猫精灵给我唱二人转魏三唱的包公赔情
52494f2e-a622-4f09-a6aa-076318d3b3e3	我想听江辰的七分钟	我想听姜晨的七分钟
f42af660-6616-4163-ac85-c0642db4e238	我要唱对角下乐队的我想念的你是否也在想我	我要唱对角巷乐队的我想念的你是否也在想我
6b2be402-c036-4ce9-b457-09f60a57577d	天猫精灵深着防卫器降水调高	天猫精灵声着防卫器降水调高
d4318360-bd0d-4c26-adc5-f95f6682dd97	天猫精灵将浴带调成取暖模式	天猫精灵将浴霸调成取暖模式
cfc0ea86-7538-4ea8-8823-5e5e70840160	我要唱王一婷的盛夏之约	我要唱王艺婷的盛夏之约
171d34c0-2a6b-41b4-a203-dafde824685a	天猫精灵播放桃哲的找自己	天猫精灵播放陶喆的找自己
0ffa4b9b-da6d-41c6-ae7e-abb4734f6f97	我其实叫你晨宇我是严可的朋友我在他家	我其实叫你陈宇我是严可的朋友我在他家
5813b580-f8d2-4ea3-b7aa-7c06695abdc0	我要听周深的歌幸活体	我要听周深的歌星河体
4d74f7db-d9fc-4fc8-a1e6-5b6b15b5e085	天猫精灵帮我制定一份四天游玩当家界的攻略	天猫精灵帮我制定一份四天游玩张家界的攻略
2a6f0a0f-0426-4917-9aa2-f5cc8ed9b4bf	天猫精灵播放一首阿玛尼亚	天猫精灵播放一首阿玛尼呀
e800444f-1457-4db1-bc92-6a9b18b0e254	继续播放规则怪传开局化身逼兜战神第二百	继续播放规则怪谈开局化身逼兜战神第二百
e45b34dc-2119-4747-ba7b-b1ab9c5cf4cc	天猫精灵来份家常土肉丝小炒吧	天猫精灵来份家常土豆丝小炒吧
c94e70c2-a54f-4cf2-9af1-255d0b635001	天猫精灵播放口袋的超级坦克	天猫精灵播放口袋的超级弹壳
fa5c9e57-ccdb-4783-a4ff-378a2a9e3cdb	天猫精灵刘阳阳的人间半途	天猫精灵刘若英的人间半途
8d5cdc48-9d73-4893-b7c3-f6ec28b96178	天猫精灵播放杨宗纬和王宇宙的若月亮没来取	天猫精灵播放杨宗纬和王宇宙的若月亮没来去
9e84880a-40dd-484e-890e-a916ef6aa941	天猫精灵唱个哈哈的声音哈怕的声音	天猫精灵唱个哈哈的声音害怕的声音
56a2a716-4777-4538-8045-114b3caecb87	我想听袁小葳的翻过山就能看见河	我想听袁小葳的翻过山就能看见海
6c202d4e-85ab-433c-a16e-9c2b206fbc5d	天猫精灵播放魔术侦探莫洛克	天猫精灵播放摩斯侦探莫洛克
10c56942-1765-407b-a8b3-50c9f4bc36a4	天猫精灵要那个湖南神太米煮的小包饭吧	天猫精灵要那个湖南生态米煮的小包饭吧
ad216a36-6e60-4594-9085-1b8fd4500d35	天猫精灵播放娟儿唱的有一种思念叫永远	天猫精灵播放涓儿唱的有一种思念叫永远
5e453e8b-a9e3-4f39-9f9a-24b813c38207	天猫精灵明天八点钟我听你觉	天猫精灵明天八点钟我听你叫
ef22569d-7159-41d6-95d3-19b6e213bf33	我要唱宋晴的含情默默	我要唱宋晴的含情脉脉
1b826cce-06c6-40f9-884f-568cc4f0114e	帮我找个手指抓物练习的教学视频	帮我找个手指抓握练习的教学视频
bd000666-aa62-46ed-8e41-cd5157e0c323	你好天猫布仁布雅尔的带我去草原吧	你好天猫布仁巴雅尔的带我去草原吧
55ee3bd3-41db-444c-b064-08cc4d5b36a8	天猫精灵换个小孩小孩婴儿呃诗歌	天猫精灵换个小孩小孩婴儿儿诗歌
8eb2b8ae-dde5-45b4-adf4-8646a8bf59ba	天猫精灵播放歌曲命明的思料	天猫精灵播放歌曲命名的思料
e40f56cb-311a-4695-93af-52ec86e26d74	天猫精灵姜致远是男的还是女的	天猫精灵姜志远是男的还是女的
38d81453-4b43-474a-84c4-87441a40cb7b	天猫精灵八一建议节还有几天	天猫精灵八一建军节还有几天
e4251b31-0296-469e-bacb-14b1c8b4b9fc	天猫精灵播放儿童贝乐虎今天开始我要自己上厕所	天猫精灵播放儿歌贝乐虎今天开始我要自己上厕所
60667903-3472-4121-a210-00545b4f3f3a	哎帮吾来一份玉糜粒粒香加嫩青菜粥好伐今朝想调调口味吃点清淡一点额	哎帮吾来一份玉米粒粒香加嫩青菜粥好伐今朝想调调口味吃点清淡一点额
e4b8ac75-7390-4c1b-a3cb-2a8e0fc6f96f	天猫精灵我要听妙奇变身少女的故事	天猫精灵我要听喵奇变身少女的故事
748ba6a5-7cd0-4f5f-96db-dcc5b04cd490	天猫精灵播放吉星出租的暮色回响	天猫精灵播放吉星高照的暮色回响
a6df918a-b970-4076-8e49-8c8be6be744a	天猫精灵来碗老鼠艺皮蛋瘦肉粥	天猫精灵来碗老树艺皮蛋瘦肉粥
101bb3d7-b52b-4335-bb13-b6e9c2651b60	天猫精灵声在几点了声音大一点	天猫精灵现在几点了声音大一点
2af470b5-15cd-4c9f-8518-a275f7bfe32d	天猫精灵来碗皮蛋菜肉粥吧	天猫精灵来碗皮蛋瘦肉粥吧
bbdaf0bb-e22a-43e9-b37d-606992a8c892	紫菜虾米蛋花汤来一份好伐今朝就想吃口热乎清爽个汤水	紫菜虾米蛋花汤来一份好伐今朝就想吃口热乎清爽的汤水
d7101c2f-25d8-4455-9317-5e1cbfbf4f6f	天猫精灵我想听小马马克莉的歌	天猫精灵我想听小马马可莉的歌
a1f9c35d-81e9-4124-a956-9367683daafe	天猫精灵窗户关上百窗帘关上百分之二十	天猫精灵窗户关上百叶窗关上百分之二十
34f70ffe-adc0-4c1d-b40b-361ec1aeeedb	天猫精灵来份秋耳炒山药	天猫精灵来份木耳炒山药
a20957b9-b80f-4888-b232-770f2c8509c2	我要唱黄宗泽的道别昨天	我要唱黄宗泽的告别昨天
01eba133-e066-4c37-97c5-d55ebb079ceb	天猫精灵来一个小演猪给我听听	天猫精灵来一个小燕子给我听听
937fa74d-d1dc-4c6c-947d-db6bca853f65	天猫精灵播放陈老师逼逼的声音	天猫精灵播放陈老师哔哔的声音
8b2f8dda-96ce-4730-98ff-6f3ad26f116e	我想听南枫的浮是酒	我想听南枫的浮世酒
6ae20a73-16e1-49f3-aa68-facc8ebc6c90	我想听海伦的最美少时	我想听海伦的最美少女
86858c8e-c2ef-4130-85e4-797c01a74ee7	天猫精灵播放周深的她是安淡心	天猫精灵播放周深的她是黯淡心
bb3f89a6-6961-4b29-8d2e-7f3e7d26fe91	拉力绳卷索的训练怎么做	拉力绳卷腹的训练怎么做
aba9395b-d03c-421b-84a0-664f6e0fa14b	天猫精灵我想听听火机的声音	天猫精灵我想听听火鸡的声音
941fcefc-4c07-4ab4-81f7-aa134eed6f57	天猫精灵点个清炒绿菜花	天猫精灵点个清炒西兰花
6897cf04-5d56-4548-b96b-304b6b5a00f3	天猫精灵把声音调到四十五集	天猫精灵把声音调到四十五级
dc725a2e-2911-4b1a-8b83-73ce7e955a6e	天猫精灵唱两只老虎两只老虎逃离	天猫精灵唱两只老虎两只老虎跑离
a13d86f8-4298-4a9a-a6b7-61d67d040a27	我要唱野可的透明呼吸	我要唱叶珂的透明呼吸
41d3e522-96ec-4836-a806-e742a8795f5c	播放肚斯肚斯切的切日	播放杜斯杜斯切的切日
5f32b588-4ec1-4e42-90f7-76bb7e8ed9d4	天猫精灵刘传恩说话的声音	天猫精灵刘川恩说话的声音
1ab2f7f0-3979-4a67-b4ee-bbb8fde8a925	我要唱刘耿的小时候	我要唱刘耕的小时候
e3e86d4e-d462-4b24-99db-592cd77219ba	天猫精灵播放斑点龙的蛋糕店	天猫精灵播放斑点狗的蛋糕店
137bb715-6ddf-4627-93ee-9ba0a8a7848a	播放题材显现热播	播放体彩显眼热播
c29baede-5f6f-4085-b1da-ceb37e75c2ef	天猫精灵现在淘宝一个羊剧多少钱	天猫精灵现在淘宝一个阳具多少钱
5c919d1b-9216-4063-ad2d-47c89d54ae60	我想看杨紫李线通台	我想看杨紫李现同台
9e6f47da-c596-4b25-bad0-19e459edb008	天猫精灵我们在在大米还是去年我们生口升息的时候	天猫精灵我们在在大米还是去年我们升口升息的时候
ce9796bf-1590-4232-b885-b846a25d7fb3	天猫精灵派的一千位是什么	天猫精灵π的一千位是什么
0de59f6a-f481-4447-953e-d954f0011068	严重的子弦前期病人能跑步锻炼吗	严重的子痫前期病人能跑步锻炼吗
25d82a08-48af-4d08-b906-2686191d506c	我想听剑霖的岁岁赴你年	我想听剑临的岁岁赴你年
