uuid	pred_text	text	cer
a838cf86-779b-4b5a-8373-a2c881b226bd	天猫精灵要硬邦邦的饭	天猫精灵不要硬邦邦的饭	0.0909
a8490a5b-f5d5-448a-b0f1-8dca669652e3	我要唱张鹤伦的小娟	我要唱张鹤伦的小娟儿	0.1
a8499c68-f52b-4785-8940-27c92fe4a924	调到五十天猫精灵音量调到五十	天猫精灵音量调到五十调到五十	0.5714
a84db039-53e5-49b9-98b7-0eb540f71651	天猫精灵炖得烂的吗	天猫精灵有炖得烂的吗	0.1
a8592956-53bd-4243-9011-8816c593645e	你好天猫播放儿歌这个现在没有了	你好天猫播放一个这个现在没有了	0.1333
a85cee80-4c93-4184-8ead-edced1411c95	天猫精灵收藏这首歌收藏是首歌	天猫精灵收藏这首歌收藏这首歌	0.0714
a861337f-6b7e-4763-9b63-c9f6c0701769	天猫精灵播放迷你小龙侦探队第一集	天猫精灵播放迷你小洞侦探队第一集	0.0625
a86175ff-ae06-4265-96c1-4f8a78d65f10	天猫精灵小声小声再小声再小声	天猫精灵小熊小熊最小声再小声	0.2143
a864c96a-e08f-43cc-b23e-9ee3a98dcce6	天猫精灵为什么赛罗嗯为什么贝利亚可以复体赛罗	天猫精灵为什么赛罗为什么贝利亚可以复体赛罗	0.0476
a868f06c-6aaa-475d-92e7-2eb0dd2d6a46	今朝想弄碗花蛤配豆腐鲜得来汤汤头熬得浓点豆腐么烧得烂点伐要忒咸哦	今朝想弄碗花蛤搭豆腐鲜得来汤汤头熬得浓点豆腐么烧得烂点伐要忒咸噢	0.0625
a869fc22-d143-4f35-a1e8-90d76d65c28c	天猫精灵你可以连接我手机的播放吗	天猫精灵你你可以连接我手机的播放吗	0.0588
a86bb0b1-02ea-4b17-b931-1f213595fad7	天猫精灵他叫小孩不听话你要不要打他个屁股	天猫精灵看这小孩不听话你要不要打他屁股	0.1579
a87f6474-b36d-454c-986a-c11ffcd7d434	天猫精灵我问你一百加一一等于多少	天猫精灵我问你一百加一等于几	0.2143
a8897773-a4e0-44a3-b800-aff1e3da6e6d	天猫精灵门锁住了打不开了怎么办	天猫精灵门锁住了打不开了怎么	0.0714
a88d0a86-b0da-426e-936d-b9b11aa51045	我要唱早次虚你妈的上街谣	我要唱转世虚拟猫的上天摇	0.5
a88e742e-ab65-46dd-8abd-e1e85d15588e	天猫精灵十一点四减九点四七	天猫精灵十一点四乘九点四七	0.0769
a8943b45-aab7-432e-b18c-0fcd4450e06c	天猫精灵我要听周佩佩的失恋循环	天猫精灵我要听周佩佩的恋循环	0.0714
a894a622-2718-4fea-b0a5-57f2111ba3fd	暖深蹲的高效训练方法	短深蹲的高效训练方法	0.1
a894c6a3-4840-4026-b18d-61f618fab30b	天猫精灵我叫声你是听不见吗关机	天猫精灵就是你是听不见吗关机	0.2143
a896a6a7-e9b6-4ec5-813a-7584f366dd3e	天猫精灵来个清炒配花菜的锅子吧	天猫精灵要个番茄烩花菜的锅子吧	0.2667
a89bb6e8-f5b7-4cb9-88b5-9dd9a0668241	你这个天猫精灵是不是个蓝牙音乐这个	你这个天猫精灵是不是个蓝牙音乐那个	0.0588
a89f2bec-ffe7-439b-b64d-69736211eeb6	天猫精灵播放周深的相光而行	天猫精灵播放周深的向光流行	0.1538
a8a7e211-2570-4415-8287-3053e186b5ae	天猫精灵邓丽君唱的陆湖边的野花不要唱	天猫精灵邓丽君唱的路边的野花不要	0.1875
a8a8ef60-6091-4464-b1f2-5cc6340a85b1	要碗酸香番茄热粥吧	要碗酸香番茄面疙瘩吧	0.3
a8b1f2fb-d28c-4343-9f7a-3067fcc8b033	天猫精灵我想听哦眼泪轻轻的在	天猫精灵我想听我眼泪轻轻的灾	0.1429
a8c095f8-93b9-45df-b685-e40377b1eaa5	天猫精灵帮我播放一首周深的少管我	天猫精灵帮我放一首周深的少管我	0.0667
a8c2b8a2-b94a-45c2-a463-dab644289cc2	番茄冻豆腐的热量大概多少	番茄炖豆腐的热量大概多少	0.0833
a8c4536e-4b58-4a2d-bdf0-fea9d60b3fe7	天猫精灵来一首小少年的满江红	天猫精灵来一首小少焱的满江红	0.0714
a8cc6fa2-eaca-4dbd-b206-2a61bbd4234f	今朝胃口伐大好想弄碗鲜得来眉毛落特额虾仁鱼片粥热热乎乎吃吃下去适意意意	今朝胃口伐大好想弄碗鲜得来眉毛落特呃虾仁鱼片粥热热乎乎吃下去适适意意	0.0882
a8d7e608-bf49-4c13-8a90-94d2afc53ffe	我要唱爱人来人往你不会记住我	我要唱艾北的人来人往你不会记住我	0.1875
a8dbc567-6544-4ab9-a2f3-99f548b1d2ce	天猫精灵请你放大海海军靠舵兽	天猫精灵请你放大海航行靠舵手	0.2143
a8dc7780-7aff-421c-9f1d-e70c00ba2ac4	天猫精灵珍妮的肯去承大爱	天猫精灵甄妮的肯去承担爱	0.1667
a8e04d4c-6c99-4634-8b8d-b1621a0649a6	天猫精灵呵哥不喜床咋办	天猫精灵嘿嘿嘿哥哥不起床咋办	0.3571
a8e8c1e5-ab62-4f26-8bbd-ae0b1f1e12d4	来碗红枣红糖养身粥热乎的	来碗红枣红糖养生粥热乎的	0.0833
a8ed31f5-1941-4a50-be11-ab72408dd38c	电动腰腹训练器之练习教程	电动腰腹训练器练习教程	0.0909
a8f20d9a-f426-40e4-835b-7dd15504be4c	天猫精灵播放一一人一首成名曲	天猫精灵播放一人一首成名曲	0.0769
a8f56a5c-862f-4b44-98f2-d69eaa0bff3e	天猫精灵把手机的声音能放到你的上不	天猫精灵把我手机的声音能放到你的上不	0.0556
a8f727b2-6b55-4f63-ba63-7133bda6a150	天猫精灵播放迈克尔最伟热的歌	天猫精灵播放迈克尔杰克逊的歌	0.2143
a8f7e936-b298-4fa6-87aa-a0ae2054f88f	天猫精灵软乎的主食吗	天猫精灵有软乎的主食吗	0.0909
a8fe2bbf-c5c7-4b8b-a1c6-91bf3ca361f3	天猫精灵播放那个刷着小房子那个怎么事的	天猫精灵播放那个抓着小房子那个什么事呢	0.1579
a9055be9-f30e-4e6e-8215-5c6f6d1cef9d	我想听王超然的沉梦岁月不弃	我想听王超然的承蒙岁月不弃	0.1538
a905d7b4-487f-4a7d-849f-86d63f3454b1	萝卜肉圆汤来一份呀汤头鲜一点肉圆子嫩点吾老人家吃吃最适意了	萝卜肉圆子汤来一份呀汤头鲜点肉圆子嫩点吾老人家吃吃最适意了	0.069
a90824b4-f2c8-4ca8-b8cb-c310e9938795	天猫精灵要碗热乎的皮蛋瘦蛋汤	天猫精灵要碗热乎的西红柿蛋汤	0.2143
a9099747-06a2-404e-9f31-0e747b7b796b	周深演唱同心圆	播一下周深演唱同心圆	0.3
a9162bec-9d41-41ab-b014-bb70d48f2f1e	天猫精灵播放赛罗奥特曼声音	天猫精灵播放赛小罗奥特曼声音	0.0714
a91a3450-c518-43de-adfe-2941f1644a39	天猫精灵汤水多的吗	天猫精灵有汤水多的吗	0.1
a92437b2-55e7-43fb-b485-b1ed4c796e0f	天猫精灵音量调到零六十	天猫精灵音量调到百分之六十	0.2308
a92a8e20-0858-4300-ab8e-18b8cdbda963	天猫精灵这首歌叫什么名啊	天猫精灵这首歌叫什么名字啊	0.0769
a930e8d2-8f52-446d-b551-03399e92f353	我想听罗宇霏的玫瑰玫瑰	我想听罗语菲的玫瑰玫瑰	0.1818
a934353c-a2e8-40ce-b3d9-88509a8755a3	天猫精灵来一首刘泽玲的洪湖水浪的浪	天猫精灵来一首刘紫玲的洪湖水浪打浪	0.1176
a9346bb6-3627-4ac5-ad61-cde42d09749b	来碗家常阿妈皮蛋瘦肉粥	来碗家常阿妈秘制瘦肉粥	0.1818
a937518d-36e7-4385-9369-007f240a4765	天猫精灵关一他就去看来他没有睡觉	你看天猫精灵关于它这些看来它没有睡觉	0.3889
a93ace9c-a8b7-47d4-b0ff-3ac94f1a252a	天猫精灵退退出我不想玩这个游戏因为我想宝宝宝巴士游戏为么呢为啥	天猫精灵退退出我不想玩这个游戏因为我想玩宝宝巴士游戏为什	0.1786
a93b57d9-d841-4adf-98fc-80845bd8623b	看书能看饱了吗那喂不过吗	看书能看饱了吗能背不过了吗	0.2308
a9430c11-c63a-4488-b7fa-56cdfe79fd14	天猫精灵香辣手撕包菜来一份要够味的	天猫精灵香辣手撕包菜来一份要够味儿的	0.0556
a949e4d8-1f47-4983-ae05-a6793df8fb6b	天猫精灵你播一段评剧赵丽蓉古文月的杨三姐告状	天猫精灵你播一段评剧赵丽蓉谷文月的杨三姐告状	0.0455
a94bb071-f11e-4003-b356-a62792e4df75	青蛙的叫声天猫精灵我想听青蛙的叫声	青蛙的叫声天猫精灵我要听青蛙的叫声	0.0588
a94cbd87-f4f2-416f-8d91-6017dd87de26	天猫精灵来份蒜香嫩油麦菜吧	天猫精灵来份蒜香嫩油麦吧	0.0833
a94e5e81-d0e5-431b-b1f2-63a3193e57df	天猫精灵放点音乐听一下咯	天猫精灵放点音乐听一下喽	0.0833
a94eb263-30e3-4cd8-a3ad-5734baf1c6cf	我要唱朱正廷的古曲今深	我要唱朱正廷的古曲今声	0.0909
a94f8d70-a00d-4dcf-a733-f296e42491e5	播一下合唱的卡布勒船长	播一下周深唱的卡布叻船长	0.25
a95040e5-8a80-4af9-9489-a1efa6afa225	要碗红豆莲子养身粥吧	要碗红豆莲子养生粥吧	0.1
a9508b10-a0a8-4f37-8617-970e4b650e8e	天猫精灵一直播放大风车怎呀起来又离摔	天猫精灵一直播放大风车吱呀吱哟哟地转	0.3333
a950ccf7-8950-4cbb-aa2c-a2564d0efd7d	天猫精灵请播放放屁的声音	天猫精灵循环播放放屁的声音	0.1538
a96809d3-5750-4869-8de5-766a791bbbba	天猫精灵天猫精灵你把那个音量放大一点	天猫精灵你把那个音量放大一点	0.2857
a96f23cb-48ce-43da-b714-333efed26f2b	天猫精灵播放凤凰传奇的绵绵的歌山	天猫精灵播放凤凰传奇的绵绵的高山	0.0625
a96fff2c-45be-441a-bcd6-2b8b58ad8b2e	来份青龙莴苣片吧	来份清嫩莴苣片吧	0.25
a9735973-0010-4d32-a7c6-f0a6138bb9b9	天猫精灵三点七五加上一点二五等于多少	天猫精灵三三点七五加上一点二五等于多少	0.0526
a9743145-5255-49dc-bf05-e427c1feefee	我要练习动态情囊	我要练动态擒拿	0.4286
a97a50c3-874e-4be0-b92b-6a507bfb9179	吾要一份海带炖大骨头汤汤头米道老灵光额侬帮吾来一个砂锅好伐	吾要一份海带炖大骨头汤呀汤头咪道老灵光额侬帮吾来一砂锅好伐	0.1034
a97d2892-aa16-49a0-99e5-07b886c4b2ec	天猫精灵来份香茄炒蛋吧	天猫精灵来份香干炒蛋吧	0.0909
a9830084-15b0-4447-a78d-d5091c2c7d73	天猫精灵二十四点五零二五乘以二三点一四等于多少	天猫精灵二十四点五零二五乘以二十三点一四等于多少	0.0417
a98f9338-cbf6-46ce-b63c-dfdf51f9aba9	我想看鬼司	我想看诡丝	0.4
a99081bd-f7d8-4c4f-a5de-0931f7cb40bf	天猫精灵我要听我在这等着你回来	天猫精灵我要听我的家等着你回来	0.1333
a9956594-fecc-42db-914e-371b8c2cbcc1	天猫精灵一个彩带用去二点二米用去的比剩下的短一点七米这个彩带原来长多少米	天猫精灵一个彩带用去二点二米用去的比剩下的短一点七米这个彩带原	0.1613
a99dfa7d-a362-421e-82a5-5f9b5aaffbef	天猫精灵定个明天早上七点半叫我	天猫精灵定个明天早上七点半的闹钟	0.1875
a99e5eae-333a-43e1-9762-3a020e6f62c9	天猫精灵关玉春的一次难忘的歌	天猫精灵关牧村的一支难忘的歌	0.2143
a9a89f02-e4bf-4930-b629-4c7d4606f88d	要天猫精灵不看了以后回家了	你说天猫精灵不看了你说回家了	0.2857
a9a903bc-3dfc-4976-9b54-971105269242	天猫精灵要个芹菜干木耳的小炒吧	天猫精灵要个芹菜拌木耳的小炒吧	0.0667
a9a9fbd9-f1bc-47da-aa1b-7bd9f6bf5eec	香菇鸡丁米汤帮吾下一份米道老嗲额今朝就想切点热乎乎个粥水	香菇鸡丁米汤帮吾下一份米道老嗲额今朝就想切点热乎乎额粥水	0.0357
a9ad0682-77d5-4648-ae58-30c2415c1e01	天猫精灵如果我让一个人工智能和你讲话你会怎么样呢	天猫精灵如果我要一个人工智能和你讲话你会怎么样呢	0.0417
a9b45837-42ec-4477-8743-ea76590e4921	天猫精灵要碗热乎的皮蛋粥热暖胃	天猫精灵要份热乎的皮蛋粥暖暖胃	0.1333
a9b61874-1aeb-400d-b71a-b6da6f93ae8b	天猫精灵冬瓜海带汤来一份要要热乎的哈	天猫精灵冬瓜海带汤来一份要热乎的哈	0.0588
a9b6671d-239c-4238-adbf-b1adbd4cc7b2	天猫精灵请播放唐佳慧的相见恨晚	天猫精灵请播放彭佳慧的相见恨晚	0.0667
a9bf81a6-c3c3-4d2f-aa8a-5fd4ce065c62	哎帮吾来一客香菇青菜小米粥好伐粥要笃得稠笃笃额米道鲜得眉毛落特格种种	哎帮吾来一客香菇青菜小肉粥好伐粥要笃得稠笃笃额米道鲜得眉毛落特格种噢	0.0588
a9c5c2fb-043a-4e63-98a9-89e7b734121c	天猫精灵带汤的	天猫精灵想吃带汤的	0.2222
a9c9d163-8281-4b69-bb7b-969ccd2f6289	天猫精灵你你认识周深吗	天猫精灵你认你认识周深吗	0.0833
a9ca9e29-18ea-4b48-89a8-36afad5cbcf9	天猫精灵你唱爸爸的爸爸叫什么	天猫精灵放爸爸的爸爸叫什么	0.1538
a9d1a804-ef8c-43ba-870c-9fb061c45152	来碗香菇肉末热粥吧	来碗香菇肉沫热粥吧	0.1111
a9d87704-cacf-4e94-81f9-47f023dfca12	天猫精灵侬侬好呀帮吾来一客老灵光额海带筒骨汤好伐汤头清爽点里厢多摆两片海带伐要忒咸哦	天猫精灵侬好呀帮吾来一客老灵光额海带筒骨煨汤好伐汤头清爽点里厢多摆两片海带伐要忒咸哦	0.0476
a9d88831-8bd2-4942-a678-919d1f3a971f	哎帮吾来一份暖心暖胃个猪肚鸡浓汤好伐汤要烧得浓点吾年纪大了吃口爽眼味道适意	哎帮吾来一份暖心暖胃个猪肚鸡浓汤好伐汤要烧得浓点吾年纪大了吃口重点味道适意	0.0541
a9dd7229-da18-4151-9790-e79d92e5ea0e	天猫精灵说雅比亚比九九九	天猫精灵说亚比亚比囧囧囧	0.3333
a9e1075b-30d2-4c78-a386-cef425bdb60f	天猫精灵音量音量二十	天猫精灵音量音量二十精灵	0.1667
a9e1ae01-24d2-4644-93a1-66d531591917	天猫精灵谁发现了酸酸指示剂	天猫精灵谁发现了酸碱指示剂	0.0769
a9e4050f-38f5-4f41-9def-905d61d2ef0a	天猫精灵给我播放蔡小罗的植物大战僵尸	天猫精灵给我播放蔡小龙的植物大战僵尸	0.0556
a9e58528-42ad-4746-9641-48775fe67154	格碗甜咪咪额地瓜米粥帮吾留下呀粥米要笃得糊哒哒额米道老灵额	搿碗甜咪咪额地瓜米粥帮吾留一记呀粥米要笃得糊哒哒额米道老灵额	0.1
a9e6334b-fda4-43cb-ba09-77677f28e49d	天猫精灵来份土豆茄子炖米锅饭	天猫精灵来份土豆茄子炖一锅	0.1538
a9ea21b9-7006-4129-bf22-eb0891bfef2f	今朝帮吾来碗鲜得来眉毛落特额菌菇养生汤面伐里厢多摆点菌菇哦	今朝帮吾来一碗鲜得来眉毛落特额菌菇养生汤面伐里向多摆点菌菇噢	0.1
a9ea71e4-dd19-4eb9-b49c-6c84295fbfe0	天猫精灵播放收藏的音乐吧你那啥意什么玩意啊	天猫精灵播放收藏的音乐吧你在啥什么玩意啊	0.1
a9ec2f80-b16b-46a9-bd75-2bafab049352	天猫精灵要个白菜豆腐炖粉条粉吧	天猫精灵要个白菜豆腐炖粉条饭吧	0.0667
a9f081c9-777e-41cd-83c6-c0261bc03a40	两千三百二十二除以除以一一万九千等于多少	两千三百二十二除以除以一万九千等于多少	0.0526
a9f28747-f489-4ea4-8f90-2d8a052a0ab5	天猫精灵你给我买一个厕所吗吗	天猫精灵你给我买一个厕所吗	0.0769
a9f80255-52a3-4dd4-83b3-1a93e09b2f30	天猫精灵任佳阳是不是帅哥	天猫精灵任丹阳是不是帅哥	0.0833
a9fc2b8a-e23d-4644-8fff-41828b801ef8	冰枣会困难消化	椰枣会不会难消化	0.375
aa00dc05-2c57-40b5-b31e-5650ff8d717d	天猫精灵八十六再加二十六再加三三十六	天猫精灵八十六再加二十六再加三十三	0.1176
aa01dad6-4ebc-41cc-8456-93c3016bec5a	天猫精灵小声一点小声一点小声一点小小声一点小声一点小声一点小声一点	天猫精灵小声一点小声一点小声一点小声一点小声一点小声一点小声一点	0.0312
aa031e9a-f1d3-4fbe-9271-b1a59410e6b0	天猫精灵我想听刘连瑞的若把你爹机版	天猫精灵我想听刘连瑞的若把你DJ版	0.1176
aa0b4c15-aa7f-408c-9b0a-b49689a1515e	格个茶香藕片小炒来一份呀炒得清清爽爽伐要忒油哦麻烦侬哉	格额茶香藕片小炒来一份呀炒得清清爽爽伐要忒油哦麻烦侬哉	0.037
aa12ed4d-d322-4fa3-aedb-45a368579eab	天猫精灵播放我是你爸爸拜拜	天猫精灵播放我是你爸爸爸爸	0.1538
aa182013-1cd3-493d-aa8d-58520ae018ef	来份小鸡炖蘑菇炖烂糊点儿	来份小鸡炖蘑菇炖烂乎点儿	0.0833
aa19b63b-8c93-4fab-abf8-0c029ef0b225	提臀肌的锻炼清洁教程	提臀机的锻炼进阶教程	0.3
aa1a99ae-88e0-41dd-88bc-2fd23156fe0e	天猫精灵吾要一份麻酱香香个菠菜上头摆眼松子味道嗲额	天猫精灵吾要一份麻酱香香个菠菜上头摆眼松子味道嗲哦	0.04
aa1b98c8-f72c-43a1-abf4-113381630f4e	天猫精灵嗯播放我喜欢歌单里的歌	天猫精灵啊播放我喜欢歌单里的歌	0.0667
aa1bb9bf-b83d-4271-8fce-d3d51bb726a1	天猫精灵嗯周深的反深代词二专的下部分歌发布了吗	天猫精灵嗯周深的反深代词二专的下部首歌发布了吗	0.0435
aa1d295c-0cf5-4516-9ab3-c1ecf3dd184f	天猫精灵要份暖心暖胃的排骨汤吧	天猫精灵要份暖心养胃的排骨汤吧	0.0667
aa2088fd-f29a-48bd-912f-8d96a732833e	天猫精灵呃天猫精灵刚才看到了	天猫精灵天猫精灵说它看到了	0.2308
aa22bb4b-970e-4bc0-abbf-b5edb32ba70b	天猫精灵休息吧休息吧不走了	天猫精灵休息吧休息吧不唱了	0.0769
aa237d41-fd7a-4504-a66f-b0e6b1255d57	天猫精灵一辆车加两辆车等于几辆	天猫精灵一辆车加两辆车等于几辆车	0.0625
aa23be96-c30c-4e89-a667-00e0663190a4	天猫精灵二十八号有休休息吧	天猫精灵二十八号休息休息吧	0.1538
aa23bf77-80db-4b30-84ed-9af4ad7fde23	天猫精灵播放播播放追晚风的人	天猫精灵播放播放追晚风的人	0.0769
aa260c16-ba2f-4d1b-a474-a037b57fc9a0	天猫精灵来碗山药肉末热热粥吧	天猫精灵来碗山药肉末热粥吧	0.0769
aa2c90d1-5c0e-4e4d-8e34-f5652d4e1fe0	天猫精灵九万九加一千等于几	天猫精灵九百九加一千等于几	0.0769
aa2f63d2-915a-4363-a231-c6d2194d6aa1	天猫精灵播放你把声音调到五十	天猫精灵请帮我把声音调到五十	0.2143
aa35563d-a1ef-405a-90c6-c8f13b8a4443	我要唱穆泽熙的平淡期	我要唱穆哲熙的平淡期	0.1
aa36aab0-2ee5-4e42-bcc3-df8cf92dbd0c	天猫精灵有清淡那点的吗	天猫精灵有清淡点的吗	0.1
aa3f3c46-063e-48b7-94bd-9ffdc5eaa858	我想听雷佳的写故事的龙	我想听雷佳的写故事的人	0.0909
aa43eff0-bfbc-4df7-9b3a-a674b72f01f3	要个青椒土豆丝锅浇头吧	要个青椒土豆丝浇头饭吧	0.1818
aa4494fa-e8b2-4658-b315-2b4bce2f7a5b	听我笑话吧天猫精灵来点笑话	天猫精灵来点笑话听会笑话吧	0.7692
aa4997a2-276f-4130-aea5-7b645bf0ac3a	来碗甜口的小米南瓜甜粥	来碗甜口的小米南瓜粥吧	0.1818
aa4d2d1d-f0de-4704-ac6b-91df2be10b8d	天猫精灵你受到我什么影响啊	天猫精灵你知道我什么影响啊	0.1538
aa50a85d-ce2d-45bb-abad-334150882f55	天猫精灵二十万二千六百四十等于多少万约等于多少万	天猫精灵二十万二千六百四十等于多少万约等于	0.1429
aa5404df-3511-4bf8-9930-9b87c1dd8a83	播放重地板单线版	播放种地吧单线版	0.25
aa558510-e48b-49ae-9bde-df34a4559648	天猫精灵调小十个音量量	天猫精灵调小十个音量小点音	0.2308
aa5e13c5-c0be-40d2-ba65-950bcc8a9900	天猫精灵一九五七年出生的人今年多少岁了	天猫精灵一九五七年的出生人今年多少岁了	0.1053
aa630fcb-bf0b-49f9-9842-4dee2c75b054	吾要一份老鲜格格额菌菇炖乌骨鸡汤头帮吾烧得浓一眼哦	吾要一份老鲜格格嗰菌菇炖乌骨鸡汤头帮吾烧得浓一眼噢	0.08
aa640472-4038-48c9-9530-08913343454b	我想听那房子的逝去的	我想听那广子的逝去的	0.1
aa66e52c-5058-430b-93f0-d8ae2628df41	天猫精灵播放黄半中海阔天空	天猫精灵播放黄贯中海阔天空	0.0769
aa6ca893-2d5e-4090-b611-9d257935d90b	来碗山药肉末暖胃粥热乎的	来碗山药肉沫暖胃粥热乎的	0.0833
aa836ba1-37e5-4601-b5bc-9d262bbc902b	天猫精灵你是脑袋里面进水了吧什么都不知道了	天猫精灵你是脑袋里面进水的什么都不知道了	0.1
aa8badc9-94a2-4452-9259-04253b2b27ec	天猫精灵嗯我可以送给你个那个	天猫精灵我可以送给你个那个	0.0769
aa901ddd-ff5c-477e-b483-dd005e3cd261	天猫精灵你知道吗现在在被我控制	天猫精灵你知道吗你们在被我控制	0.1333
aa913ee2-3d5b-4657-ab4f-838391725eb5	天猫精灵高空高空核弹声音	天猫精灵高空高空核弹的声音	0.0769
aa943dbf-270d-45cc-9f96-8d1ae60b190b	小爱同学啊不是天猫精灵继续	小爱同学啊不对天猫精灵继续	0.0769
aa97fce8-18d6-4f52-a8d3-9836d33ebda1	要个不腻的婚菜	要个不腻的荤菜	0.1429
aa9c4e13-72ec-4611-8b17-76820b8575b7	天猫精灵你刚才是不是小学气捶我的胸口	天猫精灵你刚才是不是小拳拳捶我胸口	0.1765
aa9c6056-f439-4f2a-80cb-ea4bb40c8240	帮我调到双杠臂提伸的课	帮我调到双杠臂屈伸的课	0.0909
aaa06180-8a24-4ed9-9d97-dc867bda7295	我想看贾玲用皮揣子敬酒	我想看贾玲用皮搋子敬酒	0.0909
aaa5c460-0da9-4d05-a474-6406ec3c8efc	来碗山药肉末粥热乎的	来碗山药肉沫粥热乎的	0.1
aaaaee34-552f-4f68-8959-f317e0094287	阿拉要一份红黑米枣子甜粥熬得浓点哦要忒甜甜谢谢侬	阿拉要一份红黑米枣子甜粥熬得浓点哦伐要忒甜谢谢侬	0.0833
aaad0e10-1936-408c-9119-4f9207428738	天猫精灵呢呃这个手机连这个蓝牙连你的音响怎么连啊	天猫精灵呢嗯这个手机连这个蓝牙连你的音响怎么连	0.087
aab3f942-daa2-4a07-b842-2a4f9da4878b	天猫精灵要油油的	天猫精灵不要油炸的	0.2222
aabb855e-7885-422c-9a81-885ce339f2d0	阿拉要一份招牌养生八宝粥老灵光额养胃米道有嗲帮吾下一单好伐	阿拉要一份招牌养生八宝粥老灵光额养胃米道又嗲帮吾下一单好伐	0.0345
aabca0c6-3e3e-4066-9e6b-e1fd686ac94b	天猫精灵播放网易云音乐收藏	天猫精灵播放网易云音乐的收藏	0.0714
aabe17a8-abb4-4784-b4bb-1b89ddaeb063	我想听熊乳霖的给你的歌	我想听熊汝霖的给你的歌	0.0909
aabe7cd9-fc05-4acd-bfe5-9a4133748d96	吾要一份红枣小米养胃粥烫点个个好伐	吾要一份红枣小米养胃粥烫点个伐该哦	0.1765
aacbbf43-0957-44e4-bd62-80445481c98f	天猫精灵红枣乌鸡汤来份份暖暖身子	天猫精灵红枣乌鸡汤来一份暖暖身子	0.0625
aacbd99d-c75d-4bd1-a6ef-494f40d06f26	天猫精灵十七万一千八百七十五除以二十五等于多	天猫精灵十七万一千八百七十五除以二十五等于多少	0.0435
aacce29f-5f2e-4890-89d3-93a0c9cf37b9	来份鲜虾豆腐汤搭米饭吧	来份鲜香豆腐汤搭米饭吧	0.0909
aaccead2-97d6-4c55-bf90-b1a11941d13d	天猫精灵一百加三千五百五百等于多少	天猫精灵一百加三千五百等于多少	0.1333
aad0ca9d-d847-48a9-bf42-7415c24f66cd	鲑鱼色狼需要配些什么菜谱	鲑鱼色拉需要配些什么菜	0.1818
aad4f226-695b-4983-b1d6-a1f276182d7c	播放赵孟虎书法引解教学	播放赵孟頫书法名帖教学	0.2727
aad51dee-8720-4863-b5d2-e65d091491ea	天猫精灵播放我亚婆都打开了但是没完全打开	天猫精灵播放我要不是打开了但是没有完全打开	0.1905
aad5cc68-8fd5-44db-b57a-06bc64ff7c47	天猫精灵给我们弄一个直升飞机的声音	天猫精灵给我们讲一个直升飞机的声音	0.0588
aadd15ba-51d2-4f38-84e5-47be265ab744	天猫精灵姐姐弹古筝的声音	天猫精灵嗯姐姐弹古筝的声音	0.0769
aae94d48-95a2-4a8a-abd8-57caa6246931	查看电动阻力带的训练方式	查看电动阻力带的练习方式	0.1667
aaed88e8-80b3-4e51-94f5-df7a61674305	天猫精灵要碗热乎皮蛋瘦肉粥	天猫精灵要碗热乎的皮蛋瘦肉粥	0.0714
aaf00379-79c4-49d7-b3ba-2af542e274dc	天猫精灵别个高楼按一下搞不了	天猫精灵别的高楼按一下搞不了	0.0714
aaf4ad17-6dfe-46d4-9bbe-7201d78439a2	我要唱思思雨帆的滴大哥	我要唱斯斯与帆的滴答歌	0.4545
aaf5c27e-0873-46e2-ad18-b8496235c3f6	天猫精灵萌萌八个月了还不睡着觉怎么办呀	天猫精灵萌萌八个月了还不睡整觉怎么办呀	0.0526
aaf67eaf-a666-4658-b405-31cdb3ce9b45	天猫精灵来份蘑菇炖鸡杂香米饭吧	天猫精灵来份蘑菇炖鸡搭香米饭吧	0.0667
aafde9a5-94e1-4b79-aa99-add23ee9e172	天猫精灵你知不知道日本排放核腐水	天猫精灵你知不知道日本排放核污水	0.0625
aafeed4c-0f84-4fbf-ab8e-64807cbe24c4	天猫精灵讲个故事讲个嗯婴儿的故事	天猫精灵讲个故事讲个呃婴儿的故事	0.0625
ab002804-8703-4f17-a5d8-a4e811ac52c9	天猫精灵播放颜蓉中的慢慢	天猫精灵播放颜人中的慢慢	0.0833
ab037ba8-e209-4ce0-b168-290aa9b1b4fb	天猫精灵放几曲抖音呃流行的歌曲吧	天猫精灵放几首抖音的流行的歌曲吧	0.125
ab03eff1-2780-4545-9a54-3f76c56a4c17	天猫精灵来碗小米养胃粥	天猫精灵来份红枣小米养胃粥	0.2308
ab058509-ab6e-4af7-98c9-a182f94e1451	天猫精灵请搜林俊杰的歌曹操免费版	天猫精灵请放林俊杰的歌曹操免费版	0.0625
ab081641-b592-419c-8622-b272778c5aba	哎帮吾来一份老灵光额养参乌骨鸡汤好伐补补身体蛮适意额	哎帮吾来一份老灵光额洋参乌骨鸡汤好伐补补身体蛮适意额	0.0385
ab0f50c0-9573-490d-a708-71ec4690c155	天猫精灵你喜欢我抱着你睡觉摸摸你的	天猫精灵你喜欢我抱着你睡觉么么	0.2667
ab1c01ac-eb1b-4d1f-b19b-9588d3195c2c	哎帮吾来份包菜粉丝炒得喷香哦粉丝要软点包菜脆辣嘞额味道嗲一点哦	哎帮我来份包菜粉丝炒得喷香嗷粉丝要软点包菜脆嘞嘞味道嗲一点哦	0.1333
