uuid	pred_text	text	cer
c839d8d4-e161-408a-b136-1301f8dce6b7	天猫精灵请播放做自己的光不需要太亮	天猫精灵请播放做自己的光不需要太亮	0.0
df6915c1-4503-4f81-908b-71cc04a014a0	天猫精灵剧痛的近义词是什么	天猫精灵巨痛的近义词是什么	0.0769
c9c7f7b2-994b-4764-a57a-ddc9aa845728	天猫精灵	天猫精灵你打陈绪梅的电话	0.6667
d289c00c-31c0-487f-b4df-d8aa6e6cad44	我想看海上繁花	我想看海上繁花	0.0
c4a0ee1a-0101-4d8f-b596-897ce9177867	天猫精灵来份暖心乌鸡汤吧	天猫精灵来份暖心乌鸡汤吧	0.0
cdd95971-98d6-4619-b904-0d1248a66fea	天猫精灵一个小时之后叫齐一飞	天猫精灵一个小时之后叫陈一飞	0.0714
d6127df1-d2c6-4b0f-803b-db2bb0125af4	我想听萧林的录讲啦	我想听霄磊的入江南	0.5556
d34cbdd1-d453-45cb-9684-ea2b859f9fed	天猫精灵来碗红枣枸杞粥热乎的	天猫精灵来碗红枣枸杞粥热乎的	0.0
cb378e15-506e-4012-8735-adc5c7b5d931	我想听卓瑶的环游星系	我想听灼夭的环游星系	0.2
dcc5c907-5c10-407b-a4fb-fcba91aa110d	怎么滴我想听弥补我八点一级地震咨询	天猫精灵我想听你给我八点一级地震资讯	0.4444
d1568c6a-e3ef-47fe-a352-2832e988b12a	天猫精灵来份东北香喷喷的大米饭吧	天猫精灵来份东北香喷喷的大米饭吧	0.0
c5cf95e0-102e-451a-a4dd-cee18561220d	天猫精灵氢氧化钙的相对原子质量是多少	天猫精灵氢氧化钙的相对原子质量是多少	0.0
c945feb8-5fcf-4445-96e0-bc1bfbe1bc94	天猫精灵要玩红叶绿豆连接版	天猫精灵要碗荷叶绿豆凉粥吧	0.3846
d500acc4-74a4-4a43-ba01-8bde0573d76a	天猫精灵放一首遗憾不妙曲	天猫精灵放一首银行不妙曲	0.1667
de9722f0-cb99-413c-b71c-1794aa691817	天猫精灵二加七减五减九	天猫精灵二加七减五减九不对	0.1538
da043372-60b2-475f-9328-0d40f4853e87	天猫精灵四十七加二十六等于几	天猫精灵四十七加二十六等于几	0.0
dc52f5f7-343f-4664-a062-b1cad257f39a	播放番茄鸡蛋面	播放番茄鸡蛋面	0.0
d03304be-332c-48bc-9c48-e63cb15a0617	来碗家常的西红柿紫菜蛋汤	来碗家常的西红柿紫菜蛋汤	0.0
c86e138f-6815-4007-a0e3-a0a6ca91d25d	要个番茄鸡蛋热汤吧	要个番茄鸡蛋热汤吧	0.0
d7064596-6ba5-49f3-bbcf-3ce13307d0a3	天猫精灵来碗玉米炖排骨汤吧	天猫精灵来碗玉米炖排骨汤吧	0.0
cf79d676-9669-4c4b-8cf7-964bf2fb7d8e	陀螺讲到这里我给你一个陀螺才愿意	天猫精灵我等你一个陀螺声音	0.7692
ca07b64a-4247-40ce-8d88-ce534a10ded0	天猫精灵我要听小鸭子的声音	天猫精灵我要听小鸭子的声音	0.0
dec0041f-792f-499c-a701-97b138d8a927	来份西红柿鸡蛋盖浇饭	来份西红柿鸡蛋盖浇饭	0.0
d9707651-3fa5-4f45-a2f8-4776f348bcc7	天猫精灵来碗儿暖暖的小米粥养养胃吧	天猫精灵来碗暖暖的小米粥养养胃吧	0.0625
c2407ad3-651d-40f6-996d-c794543ef15a	天猫精灵来碗热乎的皮蛋瘦肉粥吧	天猫精灵来碗热乎的皮蛋瘦肉粥吧	0.0
cbb571ca-c1c8-4b58-932b-df468cf1ff89	推荐调整腰线器的练习	推荐调整腰线器的练习	0.0
dd24ed12-bde1-4550-8dee-5eb17611ab66	天猫精灵来我们滨河这里舔走吧	天猫精灵来碗冰糖杂粮甜粥吧	0.6154
cbdca2bc-0a37-4394-a0fa-d287dc8b0b94	天猫精灵那机器房里的含量有百分之几呢	天猫精灵让机器扫你的还要百分之几呢	0.3529
dba9cccf-4b6d-442e-97a6-915e8254ee21	天猫精灵来份锡纸包的嫩娃娃菜吧	天猫精灵来份锡纸包的嫩娃娃菜吧	0.0
c73dc4d1-0cdf-415b-bbc4-9187f6aac7fa	播放鸡你太美超大声	天猫精灵播放鸡你太美超大声	0.3077
d107291d-ce2d-426e-993b-935301271f8c	看看这里啊那好你吃西瓜皮皮我吃香蕉蕉	天猫精灵那好你吃西瓜皮皮我吃香香蕉	0.3529
c61e1547-fa18-44e0-b4c5-d4d7c9fbcf72	来碗海带炖老鸭汤吧	来碗海带炖老鸭汤吧	0.0
de69c99c-872a-41b4-a7dc-5b944e35ce37	天猫精灵来碗暖胃小米粥吧	天猫精灵来碗暖胃小米粥吧	0.0
c2a10d83-42fb-433d-9408-9e8df63f4734	天猫精灵亚湾西红柿基本没有	天猫精灵要碗西红柿鸡蛋热汤面	0.5
d6faf467-0484-4e42-98ef-4d2a07994007	我要一份声声卤鸡小酥骨啊酥骨等着你的电话天堂味道步步美好啊	吾要一份参参乌鸡小砂锅砂锅炖得浓点嗲伐天冷咪道补补蛮好额	0.75
dac517b6-496a-4b34-9620-172fbe8f0223	你听没听清关了该睡觉了	天猫精灵关了我要睡觉了关了	0.6923
cbe38c75-5405-4072-b699-f8a6ee903aa4	天猫精灵给我播放妈妈我爱你	天猫精灵给我播放妈妈我爱你	0.0
d8039693-e152-466b-9589-02ad595ccfc1	天猫精灵我不要付费歌曲我要你播放你冷落我我就放弃你这首歌不要付费的歌曲哈	天猫精灵我不要付费歌曲我要你播放你冷落我我就放弃你这首歌不要付费的歌曲啊	0.0278
d652aa9f-da46-4926-b9af-3e3385a478c0	天猫精灵赖湾番茄鸡蛋板面吧	天猫精灵来碗番茄鸡蛋拌面吧	0.2308
daf04b2b-d7f5-44fd-b064-a7c13d6803b1	天猫精灵放一首马有才的诺言	天猫精灵放一首马有才的诺言	0.0
ce313411-a615-4162-83db-ff4cc036a892	我想听王一瑶的放空	我想听王一堯的放空	0.1111
cfe60561-d2b8-428c-bcdc-27e739876528	我要唱更乐章的你根本不懂得爱我	我要唱邓岳章的你根本不懂得爱我	0.1333
c79fb2ad-0b64-4e92-894c-6cbc7d4bc303	天猫精灵零点九八除以零点二	天猫精灵零点九八除以零点二	0.0
d8750156-3d2d-4d59-bf4a-137c699612f8	金针菇的做法麻烦吗	金针菇的做法麻烦吗	0.0
ce9d6131-c156-4d3a-80c5-6d214f82ec5f	天猫精灵来份豆豉蒸娃娃菜吧	天猫精灵来份豆豉蒸娃娃菜吧	0.0
de016461-2ac1-476a-9dd0-6d5ebca8ccad	天猫精灵音乐不是音量设置到百分之四十	天猫精灵音乐不是音量升高百分之四十	0.1765
cdd98b94-8924-49ab-8f9b-9da00dc698b2	我要换三位你说这个猎物	播放心瘾	2.75
d8b31f50-6241-47d9-adcc-524475df2992	天猫精灵智能工的全身调气调病	天猫精灵智能工的全身调气调低	0.0714
d280c999-25c4-4d95-9405-0c3cb9f06ebb	天猫精灵来份青椒鸡蛋盖饭吧	天猫精灵来份青椒鸡蛋盖饭吧	0.0
c286c723-18b2-4ee9-809f-8cb61c01e71b	天猫精灵一百五十点七二除以四十八等于多少	天猫精灵一百五十点七二除以四十八等于多少	0.0
bf74d60d-5195-4810-b738-924e25233e27	天猫精灵来一份番茄鸡蛋盖浇饭吧	天猫精灵来一份番茄鸡蛋盖浇饭吧	0.0
cad2b0a3-4247-4489-977c-a72d3c3bf64f	天猫精灵我要听阿牛的桃花朵朵开	天猫精灵我要听阿牛的桃花朵朵开	0.0
df444c13-f036-4bf1-9a69-d459e4a48ad8	天猫精灵三十二加三十八加十七	天猫精灵三十二加三十八加十七	0.0
d5beca33-b7f2-40ba-9f6c-6fc9f94d2b26	天猫精灵来份韭菜鸡蛋香香菇吧	天猫精灵来份韭菜鸡蛋香香锅吧	0.0714
c2d0ccd2-a40a-4757-8ee2-7c3bc0625d6f	我想听半个兄弟的如果爱忘了	我想听半吨兄弟的如果爱忘了	0.0769
c73e1b59-0565-4af9-b39d-adfc607dbce0	主卧窗帘关到百分之八十五	天猫精灵主卧窗帘关到百分之八十五	0.25
c3aa7e09-6a98-4994-a009-d4b71bad84b9	天猫精灵来碗红枣糯米粥养胃的	天猫精灵来碗红枣糯米粥养胃的	0.0
c04dba07-05d3-4da2-a458-11f72fbd89bb	天猫精灵请问李晨阳是你的主人吗	天猫精灵请问李晨阳是你的主人吗	0.0
d4c74420-fc97-47da-a9c2-a0819c00aa10	天猫精灵要一份热乎砂锅皮蛋瘦肉粥吧	天猫精灵要一份热乎砂锅皮蛋瘦肉粥吧	0.0
d99c931f-efa5-4750-b2bb-109c0e41e78f	天猫精灵唱一首唢呐扎西的歌曲	天猫精灵唱一首索朗扎西的歌曲	0.1429
de605721-6ae3-49b1-8a6c-720c7ede0681	天猫精灵播放昙花一现雨及时	天猫精灵播放昙花一现雨及时	0.0
d69da842-76da-4ea2-a5f9-fcc806fdc035	我想看免费电视剧	我想看免费电视剧	0.0
c14b4d4a-5d25-449a-ab6d-d99dbd6a9cd6	来碗番茄鸡蛋卤子面吧	来碗番茄鸡蛋卤子面吧	0.0
dadef3ec-faab-4343-be83-935a6ccdbd60	天猫精灵来碗热乎的金瓜小米粥吧	天猫精灵来碗热乎的金瓜小米粥吧	0.0
d0f46ba4-b91c-4001-914a-9bf1e1ec7e98	我想听思想的替换	我想听施展的替换	0.25
de130afe-c8d7-44e2-ac46-a2ae9ea07006	要份热乎滴砂锅皮蛋瘦肉粥	要份热乎的砂锅皮蛋瘦肉粥	0.0833
cd837605-497a-4563-a3b7-07bb75804acc	天猫精灵来份茶树菇老鸭煲吧	天猫精灵来份茶树菇老鸭煲吧	0.0
d62bd396-7aef-412f-b0c4-2ed7c96bbfc8	天猫精灵能不能说一段儿周易	天猫精灵能不能说一段周易	0.0833
c9072b16-aee6-44dd-89c3-7216a8676c8f	天猫精灵我不在你为什么不关灯	天猫精灵我不在你为什么不关灯	0.0
dd26ef1a-5e92-4cfb-8aee-70e2f6348d32	天猫精灵来为您护理小米奶锅灶吧	天猫精灵来碗热乎的小米南瓜粥吧	0.4667
d79c5723-801a-4ac2-9a22-e5ac900c3908	天猫精灵要个番茄炒蛋	天猫精灵要个番茄炒蛋	0.0
de20a275-48aa-44fc-a44c-806e201f0b00	嗯嗯嗯嗯嗯嗯	电锯人王瑞诚的饮食建议	1.0
d04a1ecc-602e-4f7e-b046-f0c041562036	天猫精灵来了天猫精灵播放小兔子乖乖快来小兔子乖乖了快来	天猫精灵来啦天猫精灵播放小兔子乖乖快点快点小兔子乖乖了快点	0.1724
c3a49a4f-937d-4ed5-bead-99cd5df23b17	六百天猫精灵六百四十二除以七	天猫精灵六百四十二除以七六百	0.2857
c3c7a0d9-a5a1-4c6b-a661-5881acf080b4	天猫精灵少放调料的菜	天猫精灵少放调料的菜	0.0
c76b8d54-9abf-4175-a42a-e22f1c150593	天猫精灵世界上一共有多少个汉字	天猫精灵世界上一共有多少个汉字	0.0
c489700c-9fba-4f51-9a7f-b4d79ae1fa83	天猫精灵电电视音量加到二十	天猫精灵将电电视音量加到二十	0.0714
c0deaf5c-9ebc-49a4-8d6e-e1480664e83b	天猫精灵现在中国黄金什么价格	天猫精灵现在中国黄金什么价格	0.0
dbcb07a0-0e91-4c1e-9749-e84761871441	天猫精灵把音量调到百分之五十	天猫精灵把音量调到百分之五十	0.0
ceee1557-69bd-49fd-88b8-0f679483f2dc	天猫精灵扫地机器人开始打扫	天猫精灵扫地机器人开始打扫	0.0
cc4d6266-bb1f-4512-8dad-8bf8e509c50d	天猫精灵昨天晚上我们不是讲了吗暂停	天猫精灵昨天晚上我们讲了的暂停	0.2
c47905bd-ca45-432d-8874-cc199688c771	来份儿家常紫菜蛋汤吧	来份家常紫菜蛋汤吧	0.1111
db312937-e16a-400b-ba17-d2a72731ac70	天猫精灵来碗儿滑嫩牛肉蛋花粥	天猫精灵来碗滑嫩牛肉蛋花粥	0.0769
d55094d2-d379-49eb-9c09-cf9bb8a0d551	我想进行仰卧登车训练	我想进行仰卧蹬车训练	0.1
c7c1e37a-5d19-4bf9-8bad-c70456e71c5b	我想听蒋蒋的学校音乐	我想听蒋蒋的雪下一夜	0.4
d53af33b-fb49-425c-822f-70ca98833679	傻逼吧天猫精灵我不要听对对对拥抱	你把天猫精灵我不要听背对背拥抱	0.3333
d671017b-5432-435d-b4ac-241e09c294d0	鲜榨果蔬汁对健身有帮助吗	鲜榨果蔬汁对健身有帮助吗	0.0
ce6aee08-0ff7-43fb-bd28-aa9703fdb618	天猫精灵八百四十除六等于几	天猫精灵八百四十除六等于几	0.0
da2bee71-d1fe-4e61-94ea-1b180a8e3dc3	天猫精灵我想听一年级语文下册大鹏老师讲的小	天猫精灵我想听一年级语文下册大鹏老师讲的	0.05
d461767c-9445-40f1-904f-da0562ab5fd3	声音调到天猫精灵声音调到六十	天猫精灵声音调到六十声音调到	0.5714
c57e765a-02d6-4882-8679-761bd2e195d7	天猫精灵你生了几个儿子还是两个还是一个	天猫精灵你现在几个人还是两个还是一个	0.2222
c3b27678-6d05-410b-a233-93b140b6fa16	天猫精灵播放音乐声音调到六十	天猫精灵播放音乐声音调到六十	0.0
cbc786f1-45e1-407c-a20b-97689a4d8b7a	天猫精灵要个丝瓜番茄炒蛋吧	天猫精灵要个丝瓜番茄炒蛋吧	0.0
c947f123-713d-4dbf-98aa-060bb44ea821	天猫精灵来玩瑞虎的乳名南瓜小米粥吧	天猫精灵来碗热乎的玉米南瓜小米粥吧	0.2941
d0e17200-8498-44df-8e8d-b3b8385607b4	天猫精灵来份鲜菇鸡丝暖胃汤热乎的	天猫精灵来份鲜菇鸡丝暖胃汤热乎的	0.0
dedbdeba-7bdd-43a8-b297-326e9688bd5c	天猫精灵推荐个厨师	天猫精灵推荐个主食	0.2222
cec1d2bf-6239-44dc-859f-0d64774beb7e	天猫精灵那么养胃的小米南瓜粥	天猫精灵来碗养胃的小米南瓜粥	0.1429
c3c54690-3718-47ea-a6d2-1573fa32b7cc	播放周深的花开忘了	天猫精灵播放周深的花开忘忧	0.3846
ccf6ab14-1b53-43f3-b3df-be8d9686c6d8	天猫精灵来碗香菇鸡蓉热粥热乎养胃	天猫精灵来碗香菇鸡茸热粥热乎养胃	0.0625
c3467872-768c-4177-b817-a1354f1161bc	天猫精灵来碗仙贝瘦肉粥吧	天猫精灵来碗鲜贝瘦肉粥吧	0.0833
c11a8a5a-b5d9-4731-b6b6-880bae28bdae	第一节我想要覆盖至这节课我已经	我想要负重深蹲的课	1.2222
de856390-df24-4011-a1c3-1b08e74fee75	天猫精灵一点二乘一除以零点八等于多少	天猫精灵一点二乘一除以零点八等于多少	0.0
c0a4e4f5-e71a-4331-93ee-ae3276f7e28a	亲爱的天猫精灵我想听忘情水	天猫精灵我想听忘情水亲爱的	0.4615
d31234f7-7807-4622-8cf5-b258b4a95367	三百六十一乘以三百六十一再乘以三百六十一等于多少	天猫精灵三百六十一乘以三百六十一再乘以三百六十一等于多少	0.1429
cdf1fa5f-0bbe-45d2-8aa9-c2b030a8e154	来碗冬瓜排骨汤暖暖胃	来碗冬瓜排骨汤暖暖胃	0.0
c5fd55e9-a700-45dd-a796-1d130fcde594	我想听梅朵的押上余生当赌注	我想听梅朵的押上余生当赌注	0.0
d594e5b1-2981-41cd-912d-a68341055bcf	天猫精灵一千七百五十九块七毛四乘以二十四等于多少	天猫精灵一千七百五十九块七毛四乘以二十四等于多少	0.0
c0399713-cd15-49aa-a3c8-a656902265ab	天猫精灵你休息吧这些歌你也不唱我不听了	天猫精灵你休息吧这些歌你也不唱我不听了	0.0
c8648c6e-dd07-4278-aeec-eb32b1e0703a	先到这里播放时代少年团的大时代	天猫精灵播放时代少年团的大时	0.3571
c3937e1a-a3c4-438a-8f29-7ba04f2e21e8	你好天猫三十加三十加五十加六十加七十加八十加九十等于	你好天猫三十加三十加五十加六十加七十加八十加九十等于	0.0
deb7522a-6761-4c67-a664-b3f724d738e0	天猫精灵炝炒包菜盖饭来一份	天猫精灵炝炒包菜盖饭来一份	0.0
d69a3d0c-73ba-4688-9f8b-da869d9a3295	运动步行器的全面练习指导	风洞步行器的全面练习指导	0.1667
c1bf8f4b-3f49-42f4-b0ce-9dffbb1ae429	亲亲你一二十到五十	天猫精灵音音量已调到五十	0.75
d9d15a44-20ad-4b5c-9298-06125ee082c8	来碗儿山药南瓜养胃粥暖暖胃	来碗山药南瓜养胃粥暖暖胃	0.0833
cc59ab15-1054-4c05-bc55-e1755240a460	这位经理一个小时后定时关闭我睡觉晚安	天猫精灵一个小时后定时关闭我要睡觉了晚安	0.3
d62d31f8-6bf6-47af-82fa-3d0731fd7ffb	天猫精灵来份蒜香粉丝姜嫩白菜	天猫精灵来份蒜香粉丝蒸嫩白菜	0.0714
ce1b8858-8319-475c-b6b4-3e59ca704ae9	天猫精灵你给我放奶牛扭屁股	天猫精灵你给我放奶牛扭屁股	0.0
d67b1f3d-d027-4647-8aa2-0449a7464df8	天猫精灵有那个三月末超三千倍	天猫精灵要那个山药木耳炒山芹吧	0.6
ca7aee2c-a592-4954-8a57-fcf808947122	你说完整的青蛙跳起舞来你说完整的青蛙跳起舞	滑雪手杖基础训练动作	2.1
cf0845df-19d6-47e7-a856-8f69338b7e10	天猫精灵播放播放礼拜天的非正常日常的正常打开方式	天猫精灵播放播放李拜天的非正常日常的正常打开方式	0.0417
c2519fdb-202f-493e-85e5-232ca9cbf990	天猫精灵为什么你刚才说不说话呀我们还是好朋友呢	天猫精灵为什么你刚才说不通话呀我们还是好朋友呢	0.0435
de1eb1aa-f655-493d-9e43-5156d9bf57a5	天猫精灵要份儿家常番茄炒蛋吧	天猫精灵要份家常番茄炒蛋吧	0.0769
bfc5387d-fb72-4ee1-85dd-60bf43c01778	天猫精灵要份萝卜等排骨汤吧	天猫精灵要份萝卜炖排骨汤吧	0.0769
ce34f7c4-0f57-4d70-b15f-6889662f4973	天猫精灵来份儿暖心野菌汤吧	天猫精灵来份暖心野菌汤吧	0.0833
db99bdc2-7108-404e-8329-b2d423522b2f	要分番茄鸡蛋搅散	要份番茄鸡蛋浇饭	0.375
c3702398-906d-46d3-b363-ff2b8085c845	天猫精灵来份芹菜即食小炒	天猫精灵来份芹菜鸡丝小炒	0.1667
de0cc68b-7f1e-414a-b347-8e999e41a3c3	天猫精灵呀那有那你有时候会害怕吗	天猫精灵那有那你有时候会害怕吗	0.0667
cea14281-b5b4-4e05-9f96-4a04e04caea3	我想听周深演唱铃芽之旅	我想听周深演唱铃芽之旅	0.0
dc41db01-019c-480e-b9d7-6208002867ba	天猫精灵三十三和一百二十一的最大公因数	天猫精灵三十三和一百二十一的最大公因数	0.0
c1c4a5e6-fe13-48c7-b503-44a3e07d33f0	来份洋葱鸡蛋小炒吧	来份洋葱鸡蛋小炒吧	0.0
d9b19e9f-9166-453f-9584-4c9beb7402b3	你好天猫精灵我想要赛罗奥特曼的声音	天猫精灵我想赛罗奥特曼的声音	0.2143
d2cb0feb-42bb-4c1b-b997-3fb4fb5fce75	天猫精灵射灯的室温变为百分之五十	天猫精灵射灯的色温变为百分之五十	0.0625
c88153fe-95ed-4aab-b46e-3a0035382ee3	天猫精灵放奥特曼的放屁是什么呀	天猫精灵放奥特曼的放屁声音	0.3077
c9bdde06-be0c-426c-b1eb-147b93ca4655	天猫精灵上房拉酒的菜	天猫精灵少放辣椒的菜	0.4
dac7d154-98b4-44ff-a09f-1cfb41f544d4	天猫精灵来份黄瓜木耳炒鸡蛋吧	天猫精灵来份黄瓜木耳炒鸡蛋吧	0.0
c93ae22d-b202-4300-af6f-1025eb263064	天猫精灵打开餐厅这里听不见吗	天猫精灵打开餐厅灯你充电吗	0.3846
cf66e88c-c2fb-4af9-b363-ede7a43e986d	一千一百五十四减九百九十六	一千一百五十四减九百九十六	0.0
ce421389-0a23-493e-80ac-454bacaba75c	天猫精灵教你播放你是我的城堡	天猫精灵叫你播放你是我的城堡	0.0714
cdfd5910-f8c9-49e1-8327-f6014a67929e	一天天猫精灵唱歌曲甜蜜爱情我和你	天猫精灵放歌曲甜蜜爱情我和你	0.2143
ca942bfd-d5b4-415c-af8e-d8aeff6870ec	提拉器练习要怎么做	提拉器练习要怎么做	0.0
d2e5c7a8-495d-40da-80ff-06e3df2f14ae	天猫精灵要个丸子木耳小白菜的砂锅吧	天猫精灵要个丸子木耳小白菜的砂锅吧	0.0
d4604e67-3a47-4726-b999-ed9d231264fa	天猫精灵	天猫精灵你叫他楠楠你叫他	0.6667
d73cb765-b958-4add-b59d-a250fdb36e9d	天猫精灵四加四再加二等于几	天猫精灵四加四再加二等于几	0.0
cc124dd5-48b8-4f68-9c16-6a3b627347e1	天猫精灵来份酸甜番茄炒蛋吧	天猫精灵来份酸甜番茄炒蛋吧	0.0
cc4fbae1-c446-4a47-bd41-f0cae0794a81	我要唱的山海邮差	我要唱戾格的山海邮差	0.2
db766743-1cc4-480c-8d93-87e3d36ce44f	天猫精灵来份蒜香油麦菜吧	天猫精灵来份蒜香油麦菜吧	0.0
d8b1ea73-2cfd-4c30-80df-c434afb3a77b	天猫精灵十一点九加二等于多少	天猫精灵十一点九加二等于多少	0.0
cbc9b2f7-3d68-4d06-a11a-afa1babbb7d5	天猫精灵听命声音打到四十二	天猫精灵声音声音调到四十二	0.2308
d5617489-78f3-4752-a212-b21c2bd157e2	天猫精灵要容易叫的	天猫精灵要容易嚼的	0.1111
ceb6bc1c-a275-42dc-acf6-81fccf08db84	天猫精灵来份番茄炒鸡蛋吧	天猫精灵来份番茄炒鸡蛋吧	0.0
c67664c7-0ac5-424e-8ccf-af7ef250f7cc	天猫精灵来碗真乖小米粥吧	天猫精灵来碗金瓜小米粥吧	0.1667
bf53e2e5-e583-48e6-8159-b16128690767	天猫精灵来份儿番茄炖牛肉吧	天猫精灵来份番茄炖牛肉吧	0.0833
cde76620-1cf2-4dba-b6f8-09b08b4a8c28	天猫精灵来碗花蛤豆腐鲜汤吧	天猫精灵来碗花蛤豆腐鲜汤吧	0.0
c1df2a80-599b-4b37-909c-aef8988722ea	来碗鲜香干贝瘦肉粥吧	来碗鲜香干贝瘦肉粥吧	0.0
d233c1dd-76f6-4f42-ae69-f5deb1d6780e	天猫精灵想吃点带汤的	天猫精灵想吃点带汤的	0.0
d5b26aab-3e67-4fd7-b13f-8062dc934a0e	天猫精灵播放旺仔小乔的歌	天猫精灵播放旺仔小乔的歌	0.0
d633cfe2-03d1-4e11-86c2-28cc37dde016	天猫精灵来份儿莴苣炒蛋吧	天猫精灵来份莴苣炒蛋吧	0.0909
de5b69d0-49c6-4497-9d5a-a1480debb428	天猫精灵来碗山药紫薯养胃粥吧	天猫精灵来碗山药紫薯养胃粥吧	0.0
c7feda54-311e-4285-9c4c-d1e26193a3f2	播放易筋经动作要领	天猫精灵播放易筋经动作要领	0.3077
dd830595-a280-4a16-a2ff-73c0f6743b70	又个芹菜炒五香卷吧	要个芹菜炒五香卷儿吧	0.2
d75b8733-c6a7-46d6-992d-01a57c8a8191	天猫精灵来碗红枣黑米养胃粥吧	天猫精灵来碗红枣黑米养胃粥吧	0.0
c5470326-d288-4844-a969-e2d2b79ec578	来碗热乎的冰糖雪梨银耳羹	来碗热乎的冰糖雪梨银耳羹	0.0
d6b98bfa-a77c-4d24-af9c-34498f11411b	音量天猫精灵音量调到四十五	天猫精灵音量调到四十五音量	0.3077
de36248a-a907-4dc4-a8d2-366bd287b0ec	天猫精灵给我安排一个五天的去马来西亚的行程	天猫精灵给我安排一个五天的去马来西亚的行程	0.0
d4069b89-534e-4707-aa79-8d4bac266254	天猫精灵二十五乘四千零九十六	天猫精灵二十五乘四千零九十六	0.0
dde5f826-c704-4195-9e0f-e896da62532e	来碗热乎的皮蛋瘦肉粥吧	来碗热乎的皮蛋瘦肉粥吧	0.0
d9c2b66f-ae42-4d69-ab27-a717bfbd46fa	要个芹菜炒黄豆芽吧	要个芹菜炒黄豆芽吧	0.0
c6f7dd91-d066-4d0a-b533-e1308c5528fc	天猫精灵来份热乎白菜豆腐汤	天猫精灵来份热乎白菜豆腐汤	0.0
d6178b2c-8bf9-4c52-82e1-9371c52508bf	五十一减三十三等于多少	天猫精灵五十一减三十三等于多少	0.2667
d7422bbe-ce6e-4835-9155-04163bd1c9b9	天猫精灵五百二十五乘以二十五	天猫精灵五百二十五乘以二十五	0.0
d2f57228-9b9f-4d1d-8793-a41cd3951f3a	那是你模仿我的模仿模仿飞机的声音	天猫精灵播放我的播放播放飞机的声音	0.5882
d2c25769-6412-4080-a27a-6c7c7f4d5ba4	来碗桂圆枸杞养颜粥吧	来碗桂圆枸杞养眼粥吧	0.1
ca57b7ef-e426-46e8-9d34-6792da0911b3	天猫精灵来碗热乎的小米粥养养胃	天猫精灵来碗热乎的小米粥养养胃	0.0
ceef8ee4-d33b-4ab7-84c8-35ed0aec51ad	天猫精灵请播放刻舟求剑这部寓寓言故事	天猫精灵请播放刻舟求剑这部寓寓言故事	0.0
d400b2a9-0f75-4f4f-b999-26e79b5e6f74	天猫精灵要份酸酸甜甜的番茄面疙瘩吧	天猫精灵要份酸酸甜甜的番茄面疙瘩吧	0.0
dbe4ad96-3337-4737-8972-e20c1d084b2f	天猫精灵来碗香菇排骨熬的小糯米粥吧	天猫精灵来碗香菇排骨熬的香浓米粥吧	0.1176
cbbcdf4c-e9cd-4576-9036-392a78f1fff4	天猫精灵这个小说不好听换一个小说	天猫精灵这个小说不好听换一个小说	0.0
d4427a6e-7631-4144-b8af-9d659a939c1a	天猫精灵二百五十六加二百五十六等于几	天猫精灵二百五十六加二百五十六等于几	0.0
c904dc51-5425-42bb-b722-ce312a41106b	天之灵三百六十除以六等于多少	天猫精灵三百六十除以六等于多少	0.1333
d1f17311-bcee-405d-b854-9fd4b154b0fc	一加一加一加一乘二乘二乘二等于几	天猫精灵一加一加一加一乘二乘二乘二乘二等于几	0.2727
c1f415ab-a6b7-4354-9747-8a96ff0bf627	仰卧推板初学者指南	仰卧推板的初学者指南	0.1
cdd84932-5674-4d55-a696-a22b066885a1	天猫精灵声音小点天猫精灵声音小点	天猫精灵声音小点天猫精灵声音小点	0.0
d60c3a38-041f-42f7-857c-cb99a79b34bb	天猫精灵讲一首妈妈别弄丢眼睛	天猫精灵讲一首闹闹别闹第一季	0.4286
d97a5d88-a06c-477a-b9ff-7fbbfe3a4061	哦晚上到五十九	天猫精灵帮我把音量调到五十九	0.7143
cb300c03-f9bc-47e4-95f9-3d7fc69bb31b	来碗热乎的香菇鸡丝粥吧	来碗热乎的香菇鸡丝粥吧	0.0
d09c5a0c-6fa0-4d19-9026-950877dde415	来碗番茄蛋汤面	来碗番茄蛋汤面	0.0
ce64d038-fbc8-425e-aa56-43dbbd3f71ec	天猫精灵要问白菜价是该加班吧	天猫精灵要份白菜肉丝盖浇饭吧	0.4286
cc92c90d-de9c-4a59-8814-170156833a6b	天猫精灵来碗皮蛋瘦肉粥儿吧	天猫精灵来碗皮蛋瘦肉粥吧	0.0833
db72c738-ca68-4203-afda-f489458bcf2e	天猫精灵播放小孩哭的声音连续播放	天猫精灵播放小孩哭的声音连续播放	0.0
d188db55-7ece-4957-af3c-6e7f9357b1e8	那天猫精灵一百五十八减一千八百八十八等于几	天猫精灵一百五十八减一千八百八十八等于几	0.05
c0f40736-6ffc-4739-9b75-8bb621536742	播放恐龙世界八部乐园	播放恐龙世界巴布乐园	0.2
c72d7d02-dd65-429f-8ae5-0b4498865d7d	来碗冬瓜海带炖排骨	来碗冬瓜海带炖排骨	0.0
d0e79c22-0418-4ab3-8c8e-3c8a4af3f7c5	号链接就可以了天猫精灵我想听周深的光亮	天猫精灵我想听周深的光亮连接就可以了	0.7222
