uuid	text	llm_text
0dabe240-5252-4d32-a0cb-c64e5ee144e5	你好天猫我不喜欢罗布龙	你好天猫我不喜欢罗大佑
7a7c901c-b0e6-4040-9c08-1db5233391ca	我想听陈红鲤的爱而不休	我想听陈鸿宇的爱而不休
fa17dc6e-ca7c-465d-b857-c94b97fb9f2a	我要唱永安二胡的高雅	我要唱永安二胡的羔鸭
3c86c262-a3e3-43c1-a180-c6c924d4b365	我要唱韩红的最后一眼	我要唱韩红的最后一夜
d71de227-c933-49f6-a2e6-aece471d504f	我要唱静的无味	我要唱静的无谓
dea0c64f-e35f-4107-8779-ade5e7ef8c30	我想听安儿陈的秋风落我两行泪	我想听安儿陈的秋风落叶两行泪
7a6cdfc2-b531-457a-a735-fda2e08856e2	遥控器天猫精灵控置吗	遥控器天猫精灵控制吗
6e0bc019-34b3-492c-a7fd-e91fbef28974	天猫精灵播放惠特尼休斯顿保标	天猫精灵播放惠特尼休斯顿保镖
2c4f40a0-89b8-4032-9c8b-ac68077a9a09	天猫精灵把最后事小熊佩全放	天猫精灵把最后是小熊佩奇放
5e7477b7-c1bb-4a1e-8758-87668a32d3be	天猫精灵播放戏剧手心手背的热	天猫精灵播放戏剧手心手背的肉
42676149-c748-4e49-8046-6ea246907e3c	天猫精灵你给我们讲一个小猪佩奇的玻璃架期的故事	天猫精灵你给我们讲一个小猪佩奇的玻璃假期的故事
2cd5d082-5711-40ae-b759-c138f9401820	天猫精灵请播放杨坤的梦马人	天猫精灵请播放杨坤的梦码人
d32c81fb-757a-40c3-91ad-77a080918c5a	天猫精灵播放陈丽君的十八香开	天猫精灵播放陈丽君的十八相送
8ade1567-5e7f-4b69-823c-fd39dca0bbdf	天猫精灵曾信文的信者的爱粤语版	天猫精灵曾玮文的信者的爱粤语版
f2c49b53-5a0a-4a3c-b46c-699f367d185f	天猫精灵我想听心如枯木缝春	天猫精灵我想听心如枯木逢春
ec29b093-12c2-427f-b697-69101f0b4c0f	天猫精灵播放一只榴莲的海底	天猫精灵播放一支榴莲的海底
29d355a4-2c18-4761-89ad-6c712a4afff2	天猫精灵来碗番茄蛋花炒吧	天猫精灵来碗番茄蛋花汤吧
6b4a123e-7cf2-490f-9126-004b58ea33f8	天猫精灵我要猜怒气的声音	天猫精灵我要猜怒起的声音
d6a30d3d-c02b-496a-b487-2eb0dd10e44a	我要唱世界之外的如愿以差	我要唱世界之外的如愿以偿
2226b163-3e89-43a1-bc48-d5a64ccebb9c	天猫精灵闭嘴吧你这个没有用的肺	天猫精灵闭嘴吧你这个没有用的费
d3d9f8e9-4d47-48e1-a375-36319a48b53b	我想看齐招进出	我想看齐秦演出
72e55844-33a2-44f4-9efa-7adcfa42dda0	我想听刘思倩的圣尼古拉斯的雪天	我想听刘思倩的圣诞尼古拉的雪天
0c705c6d-166b-4a95-8798-4cada2b10691	天猫精灵那你写作文的之后怎么给我呢	天猫精灵那你写作文的时候怎么给我呢
a42d7807-7610-4f28-9709-168c96fc5e1a	天猫精灵我要讲一个故事叫做将	天猫精灵我要讲一个故事叫做姜
d4cc3273-f4f1-4b6e-9331-2eb4beef5b71	天猫精灵请放白游记的恐龙	天猫精灵请放白垩纪的恐龙
d2c9553e-7bd2-404c-8ec8-1f25286e80ac	卷心菜丝炒粉条来一份伐粉条烧得烂糊点哦老早弄棠里向阿婆烧个米道粉条伐要忒硬唻	卷心菜丝炒粉条来一份吧粉条烧得烂糊点哦老早弄堂里向阿婆烧个味道粉条不要忒硬唻
7b040a14-2860-49d4-ba59-41dfc0608b68	天猫精灵一起玩一二三木头龙	天猫精灵一起玩一二三木头人
31ced986-5ac2-4092-bf22-39153952fbc7	天猫精灵播放猫小九历险记免费畅想版	天猫精灵播放猫小九历险记免费畅享版
45160f3c-e101-4b28-8b2f-a073f6b81e50	我想看请和这样的我恋爱了	我想看请和这样的我恋爱吧
c0183e25-b725-4151-9a6e-3b70a707804b	天猫精灵来份红萝卜卷生菜焖饭	天猫精灵来份胡萝卜卷生菜焖饭
8e613dcf-01a5-4a73-aae3-d0072f747541	我想看带着黄金想漫天过海	我想看带着黄金想瞒天过海
8d5b63dd-730e-4419-b450-c351aeb150f5	我要唱苏星婕的佐镇	我要唱苏星婕的作证
51ba0479-d5a1-4265-b93f-cc0ddfea87e4	天猫精灵梅朵在山的时候问月亮重循环播放循环播放	天猫精灵没躲在山的时候问月亮重循环播放循环播放
a1567b33-dae2-4bd9-803a-5927cd76d17f	天猫精灵我爱你的星与海阔石烂不变	天猫精灵我爱你的星与海枯石烂不变
69ed2a75-529d-4874-b2ee-b4184456654d	天猫精灵放阿鲁阿卓的线上的罗加	天猫精灵放阿鲁阿卓的弦上的洛迦
13873bc2-7323-462f-8ae9-5782fcca96db	天猫精灵放个狼格的苹果香	天猫精灵放个郎朗的苹果香
35aa1500-c7a9-4720-a3d8-1feab835c456	我要唱丢火车的查理世界	我要唱丢火车的茶底世界
b023a91a-656e-4e07-bbb8-3da37c25d767	天猫精灵播放英文歌曲柠盟树女人花园的	天猫精灵播放英文歌曲柠檬树女人花园的
6052b67b-226c-4222-b14c-1c193e5d6c6b	格个老火炖牛肉汤帮吾留一碗好伐牛肉要炖得酥哒哒汤咪道浓点牙齿伐来塞呀	格个老火炖牛肉汤帮吾留一碗好伐牛肉要炖得酥哒哒汤味道浓点牙齿伐来塞呀
ddae071d-4d43-47a4-81da-e38aeb9a13e9	天猫精灵播放野风飞虎小提琴	天猫精灵播放夜风飞虎小提琴
9ed75e06-291a-44c8-be58-64f58084e56d	天猫精灵播放斯巴布罗集市	天猫精灵播放斯卡布罗集市
295a568c-532d-4882-b2b1-c89d415b13c5	我想听于冬然的错把尘哀当宝藏	我想听于冬然的错把尘埃当宝藏
a2855217-79cd-4f7f-b341-88ca5bcb03ec	天猫精灵张合合唱的桃子夭夭	天猫精灵张赫合唱的桃之夭夭
b5b335ea-7ae7-43f4-8173-f3473fc16796	我想看陈钰绮	我想看陈钰琪
a9cf2c21-728c-43a0-b9a8-98a16ad0ef24	天猫精灵点个玉美粒青菜粥吧	天猫精灵点个玉米粒青菜粥吧
9902c215-3843-409a-9de4-25bfda801a46	我想听何洁的如何言说	我想听何洁的如何诉说
15120f05-6f28-4938-af7a-fca41a2d5d8b	天猫精灵循环播放圈曲的声音	天猫精灵循环播放全曲的声音
26551f10-83f7-4f4c-9148-635cf537dbfa	天猫精灵放一首阳光祖国的花朵	天猫精灵放一首阳光总在风雨后
52cd0f72-d7b1-4f41-a5c8-e397664ac657	天猫精灵帮我播放过马路要小姐	天猫精灵帮我播放过马路要小心
aeecf76c-a67b-49c9-9f2d-2545a8a98b93	我想听王静美的人活着心死了	我想听王靖雯的人活着心死了
0ed0fc4e-5176-4ee6-905e-357caa7742b5	天猫精灵播放山金狗客家山歌	天猫精灵播放山歌狗客家山歌
08f4cda9-adfd-41d9-ba31-33065fc043d1	天猫精灵循环播放杨烁的捉泥丘	天猫精灵循环播放杨烁的捉泥鳅
471effdc-f54d-4239-bead-9b8b964f7857	我想看美料兄里演过的路	我想看美剧兄弟演过的路
2765ce6c-90bf-4b11-94d6-be9af504dc8b	天猫精灵播放警小郎的夏天	天猫精灵播放久石让的夏天
358fa8a1-a6cd-4ead-a27d-55cb8c909995	我要唱吴乐一的最后一首情歌	我要唱吴乐仪的最后一首情歌
eca5c7b1-4eb6-4f3f-94e4-f4d97558e4dd	我想听刀酱的疯边少女	我想听刀酱的疯癫少女
c8458c2f-66b5-4e95-95d6-c701d6911486	天猫精灵我今天意干什么不易干什么	天猫精灵我今天要干什么不要干什么
8fc360b3-0a5f-4264-8b65-9b3099b41601	天猫精灵我要脑我要玩脑筋急转弯	天猫精灵我要闹我要玩脑筋急转弯
7e0ced65-e36c-4dff-bf11-0529cca8e955	我想听厝般若的山川	我想听错般若的山川
569ceb77-3ffa-4f7a-aa9d-f21ddd45e138	天猫精灵来份醋绿白菜吧	天猫精灵来份醋溜白菜吧
896425cb-8ef5-49a7-b96c-912e58b9ac00	来碗桂圆枸杞养身粥吧	来碗桂圆枸杞养生粥吧
a9505c66-47f8-44da-8948-03d3cd664966	天猫精灵我非常喜欢罗云汐你喜欢他吗	天猫精灵我非常喜欢罗云熙你喜欢他吗
ff01e17a-811d-4981-9fbb-ebaa08f966e9	我想听赵洋的如果我们当初没有背判承诺	我想听赵洋的如果我们当初没有背叛承诺
9a8988c5-6cd9-4f87-9488-001e1a020705	天猫精灵我要听房安的旧姻缘	天猫精灵我要听方安的旧姻缘
d5e65db6-9001-4ca7-95f7-326e3744f798	天猫精灵播放解药做者来一碗老于	天猫精灵播放解药作者来一碗老于
8f1ae6ef-e28e-4254-aecc-49f52fe7d762	天猫精灵放一首串烧换女孩	天猫精灵放一首串烧幻女孩
ce613b46-5aae-442f-80ff-bd67cc5d9940	鳕芋色拉煮多久算熟	鳕鱼色拉煮多久算熟
30ea46de-f6be-4f06-8db8-0116889061e8	天猫精灵今天晚上六点十分准时半	天猫精灵今天晚上六点十分准时办
5885c6b3-29f8-4881-ac57-1a23411d76b2	实习播放实习侦探小播荷哈	实习播放实习侦探小波荷哈
dbd61c7e-8407-4ab0-80dc-2b5b1f1ccace	天猫精灵来份山药竹丝养丝汤吧	天猫精灵来份山药竹丝养胃汤吧
a3632db5-c850-41cc-842b-7fd8b732599f	你准备有吗我好兴福呀	你准备有吗我好幸福呀
0fa225c0-4af9-419f-aabb-0754437436fa	我要唱李佳薇的避苍	我要唱李佳薇的避伤
23c7f02b-f960-4c37-b3c3-aa4828459fbf	天猫精灵播放高洋王晰的她真漂亮	天猫精灵播放高杨王晰的她真漂亮
9cf53e0d-970e-45bb-9e79-a9f91a7ba16d	要个四惠豆角炒肉吧	要个四会豆角炒肉吧
7aa56e62-f047-4540-8292-95b4e7c6bac7	我想听裘德的体无完夫	我想听裘德的体无完肤
df910927-b1a4-48e7-904a-a2d9bef17fa8	天猫精灵帮我放一首谁眠浪着心	天猫精灵帮我放一首谁明浪子心
78ddfb5f-699d-4e04-be07-9906a9359989	天猫精灵布罗奥特曼的故事第一集	天猫精灵布鲁奥特曼的故事第一集
beba6cac-7098-47f4-b93d-ad98acac0e24	天猫精灵打开我的洁白的红尘时后梦的小花这一首歌	天猫精灵打开我的洁白的红尘识货梦的小花这一首歌
155812f4-7ea2-411e-930a-ea783803d6e4	天猫精灵播放周杰伦乌克利莉	天猫精灵播放周杰伦乌克丽丽
1aef3413-3f98-4e1d-bbf7-6c97e10e3de2	天猫精灵播放二人转的回飞记	天猫精灵播放二人转的回杯记
9b1721cc-b7ca-4dba-a7ee-193f977d45d0	天猫精灵打开天猫打开游量器	天猫精灵打开天猫打开流量器
0d6dbbb8-ecdf-46d6-81b6-5ab4aeb8e120	天猫精灵你你继续说刘兰芳的杨吉将	天猫精灵你你继续说刘兰芳的杨家将
5115c3d6-26cf-468a-93e6-76be39b5b6ac	我想听李学士的及星与海	我想听李荣浩的及星与海
e65b5eb2-6d32-40a3-8c5e-8ee68a471c66	天猫精灵以后不要再播放这种死人歌曲了	天猫精灵以后不要再播放这种私人歌曲了
1d2afe5e-c082-4a7d-bcec-df7eb4181309	我想听苏谭谭的身后舞冬	我想听苏谭谭的深冬舞动
d5eb23d2-0b8e-4761-a71b-52e63a1d2ec5	天猫精灵请给我播放忙趁东风放纸鸳	天猫精灵请给我播放忙趁东风放纸鸢
a3b8a210-cd35-4875-9232-bb59a22bb9cd	天猫精灵播放快穿之双奶州攻略	天猫精灵播放快穿之双男主攻略
e21de2d6-af57-4ef0-a0fc-31025b604d4a	天猫精灵播放老鹰乐队的加州旅版	天猫精灵播放老鹰乐队的加州旅馆
50097fbc-5ed6-441a-9fdf-7cfd362a684d	天猫精灵给我们说一个一同游	天猫精灵给我们说一个一童游
32f3d62a-b1db-4f8d-bcd5-8c25416688e0	查询双手肘头甲环的健身动作	查询双手肘头夹环的健身动作
9be0ef45-0314-4a5d-ba45-b0e44841c6bd	帮我搜索颈加肌的锻炼视频	帮我搜索颈夹肌的锻炼视频
947eacc0-99e0-49f2-bbfe-537262789582	我要唱李佳农的杜娟	我要唱李佳隆的杜鹃
e805a84d-a95d-407c-b101-b5faa2967846	天猫精灵猴子警长拾体书第一季	天猫精灵猴子警长实体书第一季
f1bedfcc-d35f-45d0-b78d-e8f75fb93573	天猫精灵播放大润的三生石像	天猫精灵播放大润的三生三世
76009ff6-c38d-4b4f-820e-900f8c9ded8a	天猫精灵要个山药炖乳骨汤吧	天猫精灵要个山药炖排骨汤吧
10cf4a09-d823-416a-82b8-f852923f8dea	天猫精灵把我的烟雾耗警器	天猫精灵把我的烟雾报警器
7aed2a16-abe0-4480-b67d-c9e6a2e7720e	要碗红豆米枣甜粥	要碗红豆蜜枣甜粥
419a1627-f51e-4101-9c1b-dba0ed042461	我想看逃离案情整合版	我想看逃离爱情整合版
4ec2b210-4057-4d6e-a2cd-cf9fd2915fbb	天猫精灵一束花是三十五元一顶帽的是四十元	天猫精灵一束花是三十五元一顶帽子是四十元
8f4068e3-d1e1-4cf4-9d98-14da6a1d2b05	天猫精灵播放超时空要塞淌若一生唯有一次恋爱	天猫精灵播放超时空要塞倘若一生唯有一次恋爱
6aa2b747-bc93-430b-8880-6aaa91db6293	天猫精灵播放白一戏的雨路生花	天猫精灵播放白艺兮的雨露生花
89c8a128-0cbd-4cfc-ace8-d7a304ba5817	天猫精灵幺九六乘幺九六减幺九哎不对	天猫精灵一九六乘一九六减一九哎不对
f82eb426-3985-4ec6-aa10-1ac473b432fd	天猫精灵播放我想种一颗香蕉树DJ版	天猫精灵播放我想种一棵香蕉树DJ版
11a4d741-63b2-4a2d-9b10-683dbd5a8e36	天猫精灵声音明到七点的闹铃	天猫精灵声音调到七点的闹铃
6a879417-2112-43f2-b7aa-fafea90aa583	天猫精灵我想听周深的人是	天猫精灵我想听周深的人间
c0771fe6-bf47-4966-9888-f509a5d33dff	我想听张艺兴的酒	我想听张艺兴的九
011e4a7a-5979-4484-ae76-7e53ec2f14f5	天猫精灵播放零点八倍速的药	天猫精灵播放零点八倍速的夜
3f50e409-eca1-4f68-8042-cd8c8303cad6	天猫精灵请循环播放赛小罗的奥特之歌	天猫精灵请循环播放赛小萝的奥特之歌
d8284d72-55d6-45e1-bf33-e1c3ab91b157	天猫精灵你好拖巴岁的女机器人	天猫精灵你好十八岁的女机器人
18bab850-8138-4997-bcea-f9c51a41cf15	天猫精灵自由和法制的关系	天猫精灵自由和法治的关系
090c0a2a-1c2d-48d3-acc0-96675cc0136d	天猫精灵你关闭连牙蓝牙连接了吗	天猫精灵你关闭蓝牙蓝牙连接了吗
d0e39ded-585e-43cc-8cd0-b61b0bd54efc	天猫精灵一九四九年是平年还是润年	天猫精灵一九四九年是平年还是闰年
bc1f4a91-d5a9-4e07-b772-ff586bf17b7c	天猫精灵介绍一下响唐山石窟	天猫精灵介绍一下响堂山石窟
18104e70-8271-437e-b50d-f669c805906a	我想听夕月的心是夕的执年	我想听西月的心是西的执年
cfe706bd-d5aa-4e90-ba36-6812a0c7f328	我想听刘悠然的借一缕清风	我想听刘若英的借一缕清风
8a853b1d-d1b6-43a6-a2fa-f5dfb779023b	吾要一份果福煨个小米粥好伐今朝想调调口味养养胃蛮好额	吾要一份果脯煨个小米粥好伐今朝想调调口味养养胃蛮好额
86960f52-9a41-4d5e-8433-c6eeae5106ea	来一份清清爽爽小炒素什锦酥点个味道清淡一眼谢谢哦	来一份清清爽爽小炒素什锦酥点个味道清淡一点谢谢哦
2e469255-9555-46d1-9189-89ff17c56065	天猫精灵来份红萝卜丝炒蛋吧	天猫精灵来份胡萝卜丝炒蛋吧
03d18d36-696a-40b9-9c32-2624ba4fbcdb	学习浮卧划船的有效技巧找一下俯手侧桥的训练课程	学习俯卧划船的有效技巧找一下俯手侧桥的训练课程
0d5dd1ff-47de-46a4-a184-dda4bf108afd	天猫精灵请播放百音叔叔讲疯疯狂动物城	天猫精灵请播放柏音叔叔讲疯疯狂动物城
573c6a93-6a87-447f-a13b-b1fcccb96e1e	我想听六仔哥的山鬼喝不了道士的酒	我想听六哲哥的山鬼喝不了道士的酒
8f4d0581-b10b-4f6f-9d89-85e6963585ad	天猫精灵播放我帮地弟杜小鬼缺点的怎么了	天猫精灵播放我帮弟弟杜小鬼缺点的怎么了
9d7da706-d854-4f53-8694-b1e91f02a204	我要唱黄诗芙的十八相送	我要唱黄诗扶的十八相送
d03e674d-4870-442b-91be-73d3862236e5	天猫精灵放三茶与李笑笑的三茶与	天猫精灵放三叉与李笑笑的三叉与
8506d5d5-c1cd-4ab1-bc2e-4673ccf14a0e	天猫精灵墨子里的李怎么组词咯	天猫精灵墨子里的理怎么组词咯
e6a8c95b-3f9d-4e0e-8d48-2f0477326d81	天猫精灵能不能帮我讲一下六组的故事	天猫精灵能不能帮我讲一下六祖的故事
86faa8e1-6cca-4bab-8593-0fcccdaab980	天猫精灵播放贺俊麟的风鸟	天猫精灵播放贺敬轩的风鸟
ade2f293-7853-4a06-8ede-8223aed04c7c	天猫精灵闭嘴不要播放游子音	天猫精灵闭嘴不要播放游子吟
9b2b32da-dba8-447d-b090-84b48acb823d	来碗番茄汤小浑炖面吧	来碗番茄汤小馄炖面吧
0a0c93c1-2b5c-42dc-aefa-6e238aad5051	我想听阮妍霏的是我太于笨	我想听阮妍霏的是我太愚笨
77b8645a-6c7a-4e5b-b0ce-db4a0696fe2e	天猫精灵精一首一首你真行的独一无二	天猫精灵请一首一首你真行的独一无二
